time[us]	ref_X[V]	ref_Y[V]	sig_I[V]
1888396831	1.7744	2.9742	1.7632
1888397231	1.5413	2.8886	1.5384
1888397631	1.3364	2.7481	1.3273
1888398031	1.1728	2.5619	1.1693
1888398431	1.0598	2.3407	1.0565
1888398831	1.0049	2.0990	1.0017
1888399231	1.0112	1.8507	1.0017
1888399631	1.0783	1.6121	1.0702
1888400031	1.2023	1.3969	1.1967
1888400431	1.3751	1.2193	1.3700
1888400831	1.5868	1.0893	1.5827
1888401231	1.8240	1.0156	1.8164
1888401631	2.0715	1.0026	2.0598
1888402031	2.3151	1.0510	2.3064
1888402431	2.5389	1.1576	2.5264
1888402831	2.7299	1.3164	2.7182
1888403231	2.8756	1.5169	2.8616
1888403631	2.9676	1.7476	2.9551
1888404031	3.0000	1.9939	2.9930
1888404431	2.9706	2.2405	2.9640
1888404831	2.8814	2.4723	2.8681
1888405231	2.7382	2.6746	2.7254
1888405631	2.5492	2.8357	2.5296
1888406031	2.3268	2.9451	2.3193
1888406431	2.0838	2.9965	2.0775
1888406831	1.8356	2.9864	1.8293
1888407231	1.5980	2.9157	1.5916
1888407631	1.3848	2.7883	1.3724
1888408031	1.2098	2.6128	1.2007
1888408431	1.0831	2.3992	1.0758
1888408831	1.0131	2.1614	1.0081
1888409231	1.0038	1.9132	0.9952
1888409631	1.0557	1.6708	1.0525
1888410031	1.1660	1.4483	1.1580
1888410431	1.3277	1.2597	1.3248
1888410831	1.5304	1.1171	1.5231
1888411231	1.7625	1.0286	1.7511
1888411631	2.0087	1.0000	2.0010
1888412031	2.2549	1.0330	2.2443
1888412431	2.4849	1.1254	2.4732
1888412831	2.6855	1.2719	2.6755
1888413231	2.8438	1.4633	2.8374
1888413631	2.9498	1.6873	2.9285
1888414031	2.9976	1.9310	2.9881
1888414431	2.9838	2.1790	2.9680
1888414831	2.9094	2.4160	2.9059
1888415231	2.7791	2.6269	2.7746
1888415631	2.6006	2.7995	2.5844
1888416031	2.3850	2.9229	2.3708
1888416431	2.1462	2.9893	2.1428
1888416831	1.8979	2.9948	1.8938
1888417231	1.6564	2.9391	1.6488
1888417631	1.4355	2.8255	1.4296
1888418031	1.2498	2.6613	1.2426
1888418431	1.1100	2.4560	1.1073
1888418831	1.0252	2.2231	1.0202
1888419231	1.0003	1.9760	0.9952
1888419631	1.0370	1.7303	1.0315
1888420031	1.1330	1.5018	1.1274
1888420431	1.2825	1.3035	1.2773
1888420831	1.4758	1.1484	1.4691
1888421231	1.7019	1.0455	1.7004
1888421631	1.9458	1.0015	1.9373
1888422031	2.1936	1.0189	2.1863
1888422431	2.4294	1.0969	2.4256
1888422831	2.6383	1.2302	2.6319
1888423231	2.8084	1.4113	2.7963
1888423631	2.9283	1.6282	2.9188
1888424031	2.9913	1.8685	2.9857
1888424431	2.9932	2.1168	2.9873
1888424831	2.9337	2.3580	2.9204
1888425231	2.8167	2.5771	2.8020
1888425631	2.6497	2.7602	2.6505
1888426031	2.4423	2.8969	2.4434
1888426431	2.2081	2.9781	2.2008
1888426831	1.9606	2.9992	1.9526
1888427231	1.7161	2.9588	1.7084
1888427631	1.4885	2.8593	1.4820
1888428031	1.2929	2.7071	1.2853
1888428431	1.1404	2.5110	1.1306
1888428831	1.0410	2.2834	1.0347
1888429231	1.0008	2.0389	0.9936
1888429631	1.0220	1.7914	1.0186
1888430031	1.1034	1.5573	1.0968
1888430431	1.2401	1.3499	1.2305
1888430831	1.4234	1.1830	1.4143
1888431231	1.6425	1.0661	1.6383
1888431631	1.8837	1.0068	1.8768
1888432031	2.1315	1.0087	2.1291
1888432431	2.3718	1.0717	2.3668
1888432831	2.5887	1.1916	2.5836
1888433231	2.7698	1.3617	2.7617
1888433631	2.9031	1.5706	2.8987
1888434031	2.9811	1.8064	2.9478
1888434431	2.9985	2.0547	2.9833
1888434831	2.9544	2.2986	2.9486
1888435231	2.8514	2.5246	2.8253
1888435631	2.6962	2.7179	2.6924
1888436031	2.4978	2.8673	2.4933
1888436431	2.2692	2.9631	2.2492
1888436831	2.0235	2.9997	2.0203
1888437231	1.7769	2.9748	1.7648
1888437631	1.5436	2.8897	1.5400
1888438031	1.3384	2.7498	1.3337
1888438431	1.1743	2.5640	1.1661
1888438831	1.0607	2.3431	1.0573
1888439231	1.0052	2.1016	1.0033
1888439631	1.0108	1.8533	1.0001
1888440031	1.0773	1.6145	1.0710
1888440431	1.2008	1.3990	1.1959
1888440831	1.3735	1.2205	1.3716
1888441231	1.5845	1.0904	1.5763
1888441631	1.8215	1.0161	1.8164
1888442031	2.0690	1.0024	2.0574
1888442431	2.3127	1.0502	2.3104
1888442831	2.5367	1.1562	2.5248
1888443231	2.7281	1.3145	2.7133
1888443631	2.8746	1.5151	2.8664
1888444031	2.9670	1.7451	2.9575
1888444431	3.0000	1.9913	2.9881
1888444831	2.9713	2.2380	2.9583
1888445231	2.8826	2.4700	2.8769
1888445631	2.7399	2.6727	2.7254
1888446031	2.5513	2.8343	2.5352
1888446431	2.3292	2.9443	2.3225
1888446831	2.0863	2.9963	2.0783
1888447231	1.8381	2.9868	1.8293
1888447631	1.6004	2.9167	1.5892
1888448031	1.3868	2.7899	1.3603
1888448431	1.2113	2.6148	1.2080
1888448831	1.0841	2.4015	1.0831
1888449231	1.0135	2.1639	1.0073
1888449631	1.0036	1.9157	0.9977
1888450031	1.0551	1.6728	1.0484
1888450431	1.1646	1.4504	1.1604
1888450831	1.3258	1.2615	1.2950
1888451231	1.5282	1.1183	1.5215
1888451631	1.7600	1.0292	1.7519
1888452031	2.0061	1.0000	1.9961
1888452431	2.2524	1.0324	2.2363
1888452831	2.4831	1.1244	2.4788
1888453231	2.6836	1.2701	2.6714
1888453631	2.8424	1.4611	2.8326
1888454031	2.9490	1.6849	2.9406
1888454431	2.9974	1.9285	2.9873
1888454831	2.9843	2.1765	2.9744
1888455231	2.9104	2.4136	2.8971
1888455631	2.7807	2.6249	2.7754
1888456031	2.6027	2.7980	2.5957
1888456431	2.3874	2.9219	2.3757
1888456831	2.1488	2.9889	2.1275
1888457231	1.9005	2.9950	1.8809
1888457631	1.6588	2.9400	1.6504
1888458031	1.4376	2.8269	1.4336
1888458431	1.2515	2.6632	1.2475
1888458831	1.1112	2.4583	1.1056
1888459231	1.0257	2.2251	1.0194
1888459631	1.0002	1.9785	0.9952
1888460031	1.0364	1.7328	1.0291
1888460431	1.1317	1.5040	1.1226
1888460831	1.2807	1.3053	1.2749
1888461231	1.4737	1.1497	1.4626
1888461631	1.6995	1.0462	1.6947
1888462031	1.9438	1.0016	1.9059
1888462431	2.1911	1.0184	2.1863
1888462831	2.4271	1.0958	2.4176
1888463231	2.6364	1.2286	2.6271
1888463631	2.8068	1.4092	2.7891
1888464031	2.9274	1.6258	2.9140
1888464431	2.9910	1.8659	2.9768
1888464831	2.9934	2.1143	2.9817
1888465231	2.9346	2.3556	2.9229
1888465631	2.8182	2.5750	2.8060
1888466031	2.6516	2.7585	2.6368
1888466431	2.4446	2.8957	2.4337
1888466831	2.2106	2.9776	2.2040
1888467231	1.9632	2.9993	1.9599
1888467631	1.7185	2.9596	1.7149
1888468031	1.4907	2.8606	1.4852
1888468431	1.2943	2.7086	1.2886
1888468831	1.1417	2.5132	1.1355
1888469231	1.0417	2.2859	1.0363
1888469631	1.0009	2.0414	0.9985
1888470031	1.0215	1.7939	1.0170
1888470431	1.1022	1.5595	1.0984
1888470831	1.2385	1.3519	1.2330
1888471231	1.4217	1.1842	1.4175
1888471631	1.6401	1.0670	1.6351
1888472031	1.8811	1.0071	1.8768
1888472431	2.1290	1.0084	2.1234
1888472831	2.3694	1.0707	2.3596
1888473231	2.5866	1.1901	2.5747
1888473631	2.7681	1.3597	2.7407
1888474031	2.9020	1.5683	2.8882
1888474431	2.9806	1.8039	2.9704
1888474831	2.9986	2.0521	2.9881
1888475231	2.9551	2.2962	2.9414
1888475631	2.8527	2.5224	2.8479
1888476031	2.6980	2.7161	2.6908
1888476431	2.5000	2.8660	2.4966
1888476831	2.2716	2.9624	2.2612
1888477231	2.0261	2.9997	2.0211
1888477631	1.7789	2.9753	1.7697
1888478031	1.5458	2.8909	1.5384
1888478431	1.3403	2.7515	1.3337
1888478831	1.1757	2.5662	1.1661
1888479231	1.0616	2.3455	1.0621
1888479631	1.0054	2.1041	0.9993
1888480031	1.0105	1.8558	1.0017
1888480431	1.0765	1.6164	1.0710
1888480831	1.1992	1.4010	1.1943
1888481231	1.3716	1.2221	1.3675
1888481631	1.5822	1.0915	1.5690
1888482031	1.8190	1.0165	1.8124
1888482431	2.0664	1.0022	2.0622
1888482831	2.3103	1.0494	2.2991
1888483231	2.5346	1.1549	2.5264
1888483631	2.7264	1.3127	2.7069
1888484031	2.8733	1.5129	2.8673
1888484431	2.9663	1.7427	2.9575
1888484831	2.9999	1.9888	2.9954
1888485231	2.9719	2.2355	2.9591
1888485631	2.8838	2.4678	2.8568
1888486031	2.7416	2.6708	2.7335
1888486431	2.5534	2.8329	2.5352
1888486831	2.3311	2.9436	2.3265
1888487231	2.0889	2.9960	2.0823
1888487631	1.8406	2.9872	1.8333
1888488031	1.6027	2.9177	1.5956
1888488431	1.3888	2.7915	1.3611
1888488831	1.2129	2.6168	1.2072
1888489231	1.0852	2.4038	1.0766
1888489631	1.0139	2.1659	1.0065
1888490031	1.0033	1.9183	0.9944
1888490431	1.0542	1.6752	1.0420
1888490831	1.1632	1.4525	1.1612
1888491231	1.3239	1.2632	1.3168
1888491631	1.5259	1.1195	1.5174
1888492031	1.7575	1.0298	1.7399
1888492431	2.0036	1.0000	1.9977
1888492831	2.2499	1.0317	2.2427
1888493231	2.4808	1.1232	2.4764
1888493631	2.6817	1.2684	2.6771
1888494031	2.8410	1.4590	2.8342
1888494431	2.9482	1.6824	2.9043
1888494831	2.9973	1.9259	2.9777
1888495231	2.9847	2.1740	2.9768
1888495631	2.9115	2.4113	2.9075
1888496031	2.7820	2.6233	2.7754
1888496431	2.6047	2.7965	2.5997
1888496831	2.3898	2.9209	2.3813
1888497231	2.1513	2.9885	2.1396
1888497631	1.9030	2.9953	1.8978
1888498031	1.6612	2.9409	1.6536
1888498431	1.4398	2.8283	1.4385
1888498831	1.2529	2.6647	1.2475
1888499231	1.1124	2.4605	1.1056
1888499631	1.0262	2.2276	1.0170
1888500031	1.0002	1.9811	0.9960
1888500431	1.0357	1.7353	1.0291
1888500831	1.1304	1.5062	1.1274
1888501231	1.2789	1.3071	1.2733
1888501631	1.4715	1.1511	1.4659
1888502031	1.6970	1.0470	1.6899
1888502431	1.9412	1.0017	1.9316
1888502831	2.1886	1.0179	2.1831
1888503231	2.4248	1.0947	2.4111
1888503631	2.6344	1.2270	2.6360
1888504031	2.8053	1.4072	2.7988
1888504431	2.9264	1.6235	2.9124
1888504831	2.9906	1.8634	2.9793
1888505231	2.9937	2.1123	2.9841
1888505631	2.9355	2.3532	2.9317
1888506031	2.8196	2.5729	2.8092
1888506431	2.6536	2.7569	2.6521
1888506831	2.4469	2.8946	2.4401
1888507231	2.2131	2.9770	2.2048
1888507631	1.9657	2.9994	1.9542
1888508031	1.7205	2.9601	1.7157
1888508431	1.4929	2.8619	1.4836
1888508831	1.2962	2.7104	1.2910
1888509231	1.1431	2.5154	1.1322
1888509631	1.0425	2.2883	1.0379
1888510031	1.0010	2.0440	0.9944
1888510431	1.0209	1.7964	1.0138
1888510831	1.1011	1.5618	1.0944
1888511231	1.2368	1.3538	1.2273
1888511631	1.4196	1.1857	1.4143
1888512031	1.6377	1.0679	1.6343
1888512431	1.8786	1.0074	1.8736
1888512831	2.1265	1.0080	2.1138
1888513231	2.3670	1.0698	2.3660
1888513631	2.5846	1.1886	2.5699
1888514031	2.7665	1.3577	2.7633
1888514431	2.9011	1.5664	2.8914
1888514831	2.9801	1.8014	2.9768
1888515231	2.9988	2.0496	2.9946
1888515631	2.9559	2.2937	2.9438
1888516031	2.8540	2.5202	2.8431
1888516431	2.6998	2.7143	2.6738
1888516831	2.5022	2.8647	2.4925
1888517231	2.2736	2.9618	2.2677
1888517631	2.0286	2.9996	2.0187
1888518031	1.7814	2.9758	1.7737
1888518431	1.5481	2.8921	1.5456
1888518831	1.3422	2.7532	1.3313
1888519231	1.1772	2.5683	1.1717
1888519631	1.0625	2.3479	1.0541
1888520031	1.0057	2.1067	0.9985
1888520431	1.0101	1.8583	1.0001
1888520831	1.0755	1.6187	1.0670
1888521231	1.1977	1.4031	1.1870
1888521631	1.3696	1.2238	1.3692
1888522031	1.5799	1.0925	1.5730
1888522431	1.8165	1.0170	1.8140
1888522831	2.0639	1.0020	2.0549
1888523231	2.3078	1.0486	2.3032
1888523631	2.5328	1.1538	2.5240
1888524031	2.7246	1.3108	2.7166
1888524431	2.8721	1.5107	2.8608
1888524831	2.9657	1.7402	2.9567
1888525231	2.9999	1.9862	2.9897
1888525631	2.9725	2.2330	2.9680
1888526031	2.8850	2.4655	2.8713
1888526431	2.7430	2.6693	2.7359
1888526831	2.5556	2.8315	2.5473
1888527231	2.3335	2.9427	2.3322
1888527631	2.0914	2.9958	2.0775
1888528031	1.8432	2.9876	1.8390
1888528431	1.6051	2.9187	1.6004
1888528831	1.3908	2.7930	1.3853
1888529231	1.2145	2.6189	1.2048
1888529631	1.0862	2.4062	1.0799
1888530031	1.0143	2.1684	1.0073
1888530431	1.0031	1.9208	1.0001
1888530831	1.0534	1.6776	1.0460
1888531231	1.1618	1.4547	1.1580
1888531631	1.3220	1.2649	1.3079
1888532031	1.5237	1.1207	1.5150
1888532431	1.7550	1.0305	1.7447
1888532831	2.0015	1.0000	1.9921
1888533231	2.2474	1.0311	2.2371
1888533631	2.4786	1.1220	2.4708
1888534031	2.6799	1.2667	2.6690
1888534431	2.8396	1.4568	2.8294
1888534831	2.9474	1.6800	2.9398
1888535231	2.9971	1.9234	2.9946
1888535631	2.9851	2.1720	2.9785
1888536031	2.9125	2.4090	2.9108
1888536431	2.7836	2.6213	2.7754
1888536831	2.6067	2.7949	2.5989
1888537231	2.3921	2.9199	2.3918
1888537631	2.1538	2.9881	2.1492
1888538031	1.9055	2.9955	1.8962
1888538431	1.6636	2.9417	1.6617
1888538831	1.4419	2.8298	1.4304
1888539231	1.2546	2.6666	1.2515
1888539631	1.1135	2.4628	1.1121
1888540031	1.0268	2.2301	1.0242
1888540431	1.0001	1.9836	0.9936
1888540831	1.0350	1.7377	1.0275
1888541231	1.1292	1.5084	1.1226
1888541631	1.2772	1.3090	1.2725
1888542031	1.4698	1.1522	1.4626
1888542431	1.6946	1.0478	1.6842
1888542831	1.9387	1.0019	1.9276
1888543231	2.1861	1.0175	2.1758
1888543631	2.4225	1.0936	2.4136
1888544031	2.6324	1.2254	2.6199
1888544431	2.8038	1.4051	2.7996
1888544831	2.9256	1.6216	2.9204
1888545231	2.9903	1.8609	2.9889
1888545631	2.9940	2.1097	2.9865
1888546031	2.9364	2.3508	2.9325
1888546431	2.8211	2.5708	2.8108
1888546831	2.6555	2.7552	2.6456
1888547231	2.4492	2.8935	2.4434
1888547631	2.2156	2.9765	2.2016
1888548031	1.9683	2.9995	1.9623
1888548431	1.7230	2.9609	1.7157
1888548831	1.4951	2.8632	1.4941
1888549231	1.2980	2.7122	1.2950
1888549631	1.1444	2.5176	1.1435
1888550031	1.0432	2.2908	1.0371
1888550431	1.0011	2.0465	0.9952
1888550831	1.0204	1.7989	1.0105
1888551231	1.1002	1.5637	1.0903
1888551631	1.2352	1.3558	1.2281
1888552031	1.4175	1.1872	1.4086
1888552431	1.6353	1.0689	1.6230
1888552831	1.8761	1.0077	1.8672
1888553231	2.1239	1.0077	2.1049
1888553631	2.3647	1.0689	2.3378
1888554031	2.5829	1.1875	2.5804
1888554431	2.7648	1.3558	2.7552
1888554831	2.9000	1.5641	2.8866
1888555231	2.9796	1.7989	2.9712
1888555631	2.9989	2.0470	2.9930
1888556031	2.9566	2.2913	2.9551
1888556431	2.8554	2.5180	2.8431
1888556831	2.7017	2.7125	2.7012
1888557231	2.5044	2.8635	2.4893
1888557631	2.2761	2.9611	2.2685
1888558031	2.0312	2.9995	2.0227
1888558431	1.7839	2.9764	1.7801
1888558831	1.5504	2.8932	1.5448
1888559231	1.3441	2.7549	1.3385
1888559631	1.1786	2.5704	1.1661
1888560031	1.0634	2.3503	1.0637
1888560431	1.0059	2.1087	1.0025
1888560831	1.0097	1.8609	1.0025
1888561231	1.0746	1.6211	1.0686
1888561631	1.1962	1.4051	1.1951
1888562031	1.3676	1.2254	1.3635
1888562431	1.5775	1.0936	1.5747
1888562831	1.8139	1.0175	1.8084
1888563231	2.0618	1.0019	2.0533
1888563631	2.3054	1.0478	2.2862
1888564031	2.5307	1.1524	2.5272
1888564431	2.7228	1.3090	2.7158
1888564831	2.8708	1.5084	2.8656
1888565231	2.9650	1.7377	2.9559
1888565631	2.9999	1.9836	2.9978
1888566031	2.9731	2.2306	2.9712
1888566431	2.8862	2.4633	2.8753
1888566831	2.7447	2.6674	2.7367
1888567231	2.5577	2.8300	2.5473
1888567631	2.3359	2.9419	2.3346
1888568031	2.0939	2.9956	2.0872
1888568431	1.8457	2.9880	1.8293
1888568831	1.6074	2.9197	1.6004
1888569231	1.3929	2.7946	1.3885
1888569631	1.2158	2.6205	1.2112
1888570031	1.0872	2.4085	1.0799
1888570431	1.0147	2.1710	1.0081
1888570831	1.0029	1.9234	0.9936
1888571231	1.0526	1.6800	1.0476
1888571631	1.1604	1.4568	1.1564
1888572031	1.3201	1.2667	1.3152
1888572431	1.5219	1.1217	1.5150
1888572831	1.7526	1.0311	1.7423
1888573231	1.9990	1.0000	1.9937
1888573631	2.2450	1.0305	2.2355
1888574031	2.4763	1.1207	2.4756
1888574431	2.6780	1.2649	2.6650
1888574831	2.8382	1.4547	2.8294
1888575231	2.9466	1.6776	2.9067
1888575631	2.9969	1.9208	2.9857
1888576031	2.9855	2.1695	2.9696
1888576431	2.9136	2.4066	2.9092
1888576831	2.7852	2.6193	2.7786
1888577231	2.6088	2.7934	2.6029
1888577631	2.3945	2.9189	2.3870
1888578031	2.1563	2.9877	2.1460
1888578431	1.9081	2.9958	1.9034
1888578831	1.6655	2.9424	1.6568
1888579231	1.4440	2.8312	1.4360
1888579631	1.2563	2.6685	1.2483
1888580031	1.1147	2.4651	1.1105
1888580431	1.0274	2.2326	1.0194
1888580831	1.0001	1.9862	0.9968
1888581231	1.0343	1.7402	1.0307
1888581631	1.1282	1.5102	1.1242
1888582031	1.2754	1.3108	1.2620
1888582431	1.4676	1.1535	1.4586
1888582831	1.6922	1.0486	1.6851
1888583231	1.9361	1.0020	1.9276
1888583631	2.1835	1.0170	2.1412
1888584031	2.4201	1.0925	2.4200
1888584431	2.6304	1.2238	2.6166
1888584831	2.8023	1.4031	2.7923
1888585231	2.9247	1.6192	2.9229
1888585631	2.9899	1.8583	2.9817
1888586031	2.9942	2.1072	2.9809
1888586431	2.9373	2.3484	2.9204
1888586831	2.8226	2.5687	2.8133
1888587231	2.6574	2.7535	2.6521
1888587631	2.4514	2.8923	2.4458
1888588031	2.2176	2.9760	2.2105
1888588431	1.9709	2.9996	1.9647
1888588831	1.7254	2.9616	1.7173
1888589231	1.4973	2.8645	1.4941
1888589631	1.2998	2.7139	1.2934
1888590031	1.1457	2.5198	1.1411
1888590431	1.0440	2.2932	1.0396
1888590831	1.0012	2.0486	0.9920
1888591231	1.0199	1.8014	1.0146
1888591631	1.0991	1.5660	1.0952
1888592031	1.2335	1.3577	1.2281
1888592431	1.4154	1.1886	1.4135
1888592831	1.6330	1.0698	1.6262
1888593231	1.8735	1.0080	1.8664
1888593631	2.1214	1.0074	2.1114
1888594031	2.3623	1.0679	2.3185
1888594431	2.5808	1.1860	2.5675
1888594831	2.7632	1.3538	2.7520
1888595231	2.8989	1.5618	2.8874
1888595631	2.9791	1.7964	2.9752
1888596031	2.9990	2.0445	2.9986
1888596431	2.9574	2.2888	2.9398
1888596831	2.8567	2.5159	2.8439
1888597231	2.7031	2.7111	2.6859
1888597631	2.5066	2.8622	2.4901
1888598031	2.2785	2.9604	2.2645
1888598431	2.0337	2.9994	2.0259
1888598831	1.7864	2.9769	1.7785
1888599231	1.5527	2.8944	1.5489
1888599631	1.3461	2.7565	1.3353
1888600031	1.1798	2.5720	1.1749
1888600431	1.0643	2.3527	1.0597
1888600831	1.0062	2.1112	1.0017
1888601231	1.0094	1.8634	1.0017
1888601631	1.0736	1.6235	1.0702
1888602031	1.1947	1.4072	1.1580
1888602431	1.3656	1.2270	1.3571
1888602831	1.5752	1.0947	1.5682
1888603231	1.8114	1.0179	1.8043
1888603631	2.0593	1.0018	2.0485
1888604031	2.3030	1.0470	2.3048
1888604431	2.5285	1.1511	2.5215
1888604831	2.7211	1.3071	2.7117
1888605231	2.8696	1.5062	2.8608
1888605631	2.9643	1.7353	2.9519
1888606031	2.9998	1.9811	2.9873
1888606431	2.9735	2.2286	2.9680
1888606831	2.8874	2.4610	2.8769
1888607231	2.7464	2.6655	2.7399
1888607631	2.5598	2.8286	2.5562
1888608031	2.3383	2.9410	2.3257
1888608431	2.0965	2.9953	2.0856
1888608831	1.8482	2.9884	1.8422
1888609231	1.6093	2.9205	1.6093
1888609631	1.3949	2.7961	1.3877
1888610031	1.2173	2.6225	1.2088
1888610431	1.0883	2.4108	1.0774
1888610831	1.0152	2.1735	1.0089
1888611231	1.0027	1.9259	0.9985
1888611631	1.0518	1.6824	1.0492
1888612031	1.1590	1.4590	1.1516
1888612431	1.3183	1.2684	1.3144
1888612831	1.5196	1.1229	1.5142
1888613231	1.7501	1.0317	1.7447
1888613631	1.9964	1.0000	1.9929
1888614031	2.2425	1.0298	2.2379
1888614431	2.4741	1.1195	2.4716
1888614831	2.6761	1.2632	2.6610
1888615231	2.8368	1.4525	2.8278
1888615631	2.9459	1.6757	2.9422
1888616031	2.9967	1.9183	2.9833
1888616431	2.9860	2.1669	2.9744
1888616831	2.9146	2.4043	2.9124
1888617231	2.7868	2.6172	2.7746
1888617631	2.6108	2.7918	2.6045
1888618031	2.3968	2.9179	2.3926
1888618431	2.1584	2.9874	2.1484
1888618831	1.9106	2.9960	1.9034
1888619231	1.6679	2.9433	1.6593
1888619631	1.4461	2.8326	1.4393
1888620031	1.2580	2.6704	1.2531
1888620431	1.1159	2.4673	1.1113
1888620831	1.0280	2.2350	1.0242
1888621231	1.0001	1.9888	0.9888
1888621631	1.0337	1.7427	1.0283
1888622031	1.1269	1.5124	1.1169
1888622431	1.2736	1.3127	1.2499
1888622831	1.4654	1.1549	1.4586
1888623231	1.6897	1.0494	1.6834
1888623631	1.9336	1.0022	1.9276
1888624031	2.1810	1.0165	2.1702
1888624431	2.4178	1.0915	2.4111
1888624831	2.6288	1.2225	2.6158
1888625231	2.8008	1.4010	2.7971
1888625631	2.9237	1.6168	2.9108
1888626031	2.9895	1.8558	2.9825
1888626431	2.9945	2.1046	2.9914
1888626831	2.9382	2.3460	2.9349
1888627231	2.8240	2.5666	2.8125
1888627631	2.6590	2.7522	2.6432
1888628031	2.4537	2.8911	2.4184
1888628431	2.2201	2.9755	2.1726
1888628831	1.9734	2.9996	1.9727
1888629231	1.7279	2.9623	1.7253
1888629631	1.4996	2.8658	1.4933
1888630031	1.3016	2.7157	1.2990
1888630431	1.1470	2.5220	1.1395
1888630831	1.0447	2.2957	1.0371
1888631231	1.0013	2.0511	0.9928
1888631631	1.0194	1.8039	1.0154
1888632031	1.0980	1.5683	1.0927
1888632431	1.2319	1.3597	1.2265
1888632831	1.4134	1.1901	1.4054
1888633231	1.6306	1.0707	1.6222
1888633631	1.8710	1.0084	1.8656
1888634031	2.1194	1.0071	2.1089
1888634431	2.3599	1.0670	2.3531
1888634831	2.5787	1.1845	2.5659
1888635231	2.7615	1.3519	2.7601
1888635631	2.8978	1.5595	2.8866
1888636031	2.9785	1.7939	2.9672
1888636431	2.9991	2.0419	2.9922
1888636831	2.9580	2.2869	2.9511
1888637231	2.8580	2.5137	2.8527
1888637631	2.7049	2.7093	2.7045
1888638031	2.5088	2.8609	2.5014
1888638431	2.2810	2.9597	2.2725
1888638831	2.0363	2.9993	2.0284
1888639231	1.7889	2.9775	1.7866
1888639631	1.5550	2.8955	1.5464
1888640031	1.3480	2.7582	1.3474
1888640431	1.1812	2.5741	1.1749
1888640831	1.0652	2.3551	1.0613
1888641231	1.0065	2.1138	0.9977
1888641631	1.0090	1.8659	1.0033
1888642031	1.0726	1.6258	1.0678
1888642431	1.1932	1.4092	1.1911
1888642831	1.3636	1.2286	1.3547
1888643231	1.5734	1.0956	1.5682
1888643631	1.8089	1.0184	1.7987
1888644031	2.0567	1.0016	2.0461
1888644431	2.3005	1.0462	2.2919
1888644831	2.5263	1.1497	2.5143
1888645231	2.7193	1.3053	2.7101
1888645631	2.8683	1.5040	2.8673
1888646031	2.9638	1.7333	2.9623
1888646431	2.9998	1.9785	2.9986
1888646831	2.9741	2.2261	2.9656
1888647231	2.8886	2.4587	2.8761
1888647631	2.7481	2.6636	2.7375
1888648031	2.5619	2.8272	2.5481
1888648431	2.3407	2.9402	2.3330
1888648831	2.0990	2.9951	2.0872
1888649231	1.8507	2.9888	1.8438
1888649631	1.6117	2.9215	1.6077
1888650031	1.3969	2.7977	1.3885
1888650431	1.2189	2.6245	1.2136
1888650831	1.0893	2.4132	1.0839
1888651231	1.0156	2.1760	1.0130
1888651631	1.0026	1.9285	0.9670
1888652031	1.0510	1.6849	1.0476
1888652431	1.1579	1.4607	1.1508
1888652831	1.3164	1.2701	1.3095
1888653231	1.5174	1.1242	1.5102
1888653631	1.7476	1.0324	1.7407
1888654031	1.9939	1.0000	1.9864
1888654431	2.2400	1.0292	2.2258
1888654831	2.4718	1.1183	2.4571
1888655231	2.6746	1.2618	2.6610
1888655631	2.8354	1.4504	2.8036
1888656031	2.9451	1.6732	2.9414
1888656431	2.9964	1.9157	2.9905
1888656831	2.9864	2.1644	2.9777
1888657231	2.9157	2.4020	2.9035
1888657631	2.7883	2.6152	2.7834
1888658031	2.6128	2.7902	2.6094
1888658431	2.3992	2.9169	2.3878
1888658831	2.1609	2.9870	2.1508
1888659231	1.9132	2.9962	1.9075
1888659631	1.6703	2.9441	1.6609
1888660031	1.4483	2.8340	1.4449
1888660431	1.2597	2.6723	1.2555
1888660831	1.1171	2.4696	1.1129
1888661231	1.0286	2.2375	1.0291
1888661631	1.0000	1.9908	0.9952
1888662031	1.0330	1.7451	1.0251
1888662431	1.1257	1.5147	1.1161
1888662831	1.2719	1.3145	1.2684
1888663231	1.4633	1.1562	1.4602
1888663631	1.6873	1.0502	1.6754
1888664031	1.9310	1.0024	1.9236
1888664431	2.1790	1.0162	2.1670
1888664831	2.4155	1.0904	2.4160
1888665231	2.6269	1.2209	2.5997
1888665631	2.7992	1.3990	2.7899
1888666031	2.9227	1.6145	2.9132
1888666431	2.9892	1.8533	2.9801
1888666831	2.9948	2.1021	2.9865
1888667231	2.9391	2.3436	2.9333
1888667631	2.8255	2.5645	2.8237
1888668031	2.6609	2.7505	2.6521
1888668431	2.4560	2.8900	2.4450
1888668831	2.2226	2.9749	2.2097
1888669231	1.9760	2.9997	1.9703
1888669631	1.7303	2.9630	1.7229
1888670031	1.5018	2.8670	1.4981
1888670431	1.3035	2.7175	1.3031
1888670831	1.1481	2.5237	1.1403
1888671231	1.0455	2.2981	1.0428
1888671631	1.0014	2.0537	0.9928
1888672031	1.0189	1.8064	1.0105
1888672431	1.0969	1.5706	1.0919
1888672831	1.2302	1.3617	1.2273
1888673231	1.4113	1.1916	1.4151
1888673631	1.6287	1.0715	1.6214
1888674031	1.8685	1.0087	1.8559
1888674431	2.1168	1.0068	2.1122
1888674831	2.3575	1.0661	2.3418
1888675231	2.5766	1.1830	2.5675
1888675631	2.7599	1.3499	2.7480
