time[us]	ref_X[V]	ref_Y[V]	sig_I[V]
498384307	1.0934	2.4220	1.0895
498384507	1.0476	2.3049	1.0436
498384707	1.0170	2.1835	1.0097
498384907	1.0017	2.0588	0.9968
498385107	1.0022	1.9331	0.9993
498385307	1.0185	1.8084	1.0114
498385507	1.0502	1.6873	1.0468
498385707	1.0969	1.5706	1.0887
498385907	1.1579	1.4607	1.1508
498386107	1.2322	1.3593	1.2233
498386307	1.3183	1.2684	1.3127
498386507	1.4154	1.1886	1.4095
498386707	1.5219	1.1217	1.4884
498386907	1.6358	1.0687	1.6303
498387107	1.7550	1.0305	1.7552
498387307	1.8786	1.0074	1.8672
498387507	2.0041	1.0000	1.9977
498387707	2.1295	1.0084	2.1218
498387907	2.2524	1.0324	2.2467
498388107	2.3718	1.0717	2.3644
498388307	2.4853	1.1257	2.4530
498388507	2.5912	1.1935	2.5812
498388707	2.6873	1.2736	2.6763
498388907	2.7730	1.3656	2.7657
498389107	2.8465	1.4676	2.8342
498389307	2.9066	1.5780	2.8979
498389507	2.9522	1.6946	2.9374
498389707	2.9830	1.8165	2.9575
498389907	2.9983	1.9412	3.0083
498390107	2.9978	2.0669	2.9551
498390307	2.9815	2.1916	2.9777
498390507	2.9497	2.3132	2.9382
498390707	2.9029	2.4299	2.8987
498390907	2.8421	2.5393	2.8302
498391107	2.7678	2.6407	2.7609
498391307	2.6813	2.7320	2.6747
498391507	2.5841	2.8117	2.5739
498391707	2.4781	2.8783	2.4732
498391907	2.3642	2.9313	2.3539
498392107	2.2445	2.9697	2.2427
498392307	2.1209	2.9927	2.1105
498392507	1.9959	3.0000	1.9921
498392707	1.8705	2.9916	1.8648
498392907	1.7471	2.9675	1.7108
498393107	1.6277	2.9281	1.6246
498393307	1.5147	2.8743	1.5062
498393507	1.4088	2.8065	1.4070
498393707	1.3123	2.7260	1.3136
498393907	1.2267	2.6340	1.2257
498394107	1.1535	2.5324	1.1459
498394307	1.0934	2.4220	1.0887
498394507	1.0476	2.3049	1.0460
498394707	1.0170	2.1835	1.0097
498394907	1.0017	2.0588	0.9960
498395107	1.0022	1.9331	1.0001
498395307	1.0185	1.8084	1.0122
498395507	1.0502	1.6873	1.0476
498395707	1.0969	1.5706	1.0927
498395907	1.1579	1.4607	1.1532
498396107	1.2322	1.3593	1.2281
498396307	1.3183	1.2684	1.3136
498396507	1.4154	1.1886	1.4103
498396707	1.5219	1.1217	1.5182
498396907	1.6358	1.0687	1.6270
498397107	1.7550	1.0305	1.7447
498397307	1.8786	1.0074	1.8720
498397507	2.0041	1.0000	1.9961
498397707	2.1295	1.0084	2.1049
498397907	2.2524	1.0324	2.2475
498398107	2.3718	1.0717	2.3644
498398307	2.4853	1.1257	2.4764
498398507	2.5912	1.1935	2.5804
498398707	2.6873	1.2736	2.6819
498398907	2.7730	1.3656	2.7657
498399107	2.8465	1.4676	2.8350
498399307	2.9066	1.5780	2.8947
498399507	2.9522	1.6946	2.9430
498399707	2.9830	1.8165	2.9760
498399907	2.9983	1.9412	2.9833
498400107	2.9978	2.0669	2.9922
498400307	2.9815	2.1916	2.9736
498400507	2.9497	2.3132	2.9430
498400707	2.9029	2.4299	2.8955
498400907	2.8421	2.5393	2.8447
498401107	2.7678	2.6407	2.7222
498401307	2.6813	2.7320	2.6738
498401507	2.5841	2.8117	2.5779
498401707	2.4781	2.8783	2.4643
498401907	2.3642	2.9313	2.3612
498402107	2.2445	2.9697	2.2330
498402307	2.1209	2.9927	2.1114
498402507	1.9959	3.0000	1.9889
498402707	1.8705	2.9916	1.8615
498402907	1.7471	2.9675	1.7415
498403107	1.6277	2.9281	1.6182
498403307	1.5147	2.8743	1.5078
498403507	1.4088	2.8065	1.3998
498403707	1.3123	2.7260	1.3079
498403907	1.2267	2.6340	1.2177
498404107	1.1535	2.5324	1.1516
498404307	1.0934	2.4220	1.0911
498404507	1.0476	2.3049	1.0412
498404707	1.0170	2.1835	1.0114
498404907	1.0017	2.0588	0.9960
498405107	1.0022	1.9331	0.9952
498405307	1.0185	1.8084	1.0146
498405507	1.0502	1.6873	1.0484
498405707	1.0969	1.5706	1.0936
498405907	1.1579	1.4607	1.1540
498406107	1.2322	1.3593	1.2225
498406307	1.3183	1.2684	1.3111
498406507	1.4154	1.1886	1.4046
498406707	1.5219	1.1217	1.5142
498406907	1.6358	1.0687	1.6254
498407107	1.7550	1.0305	1.7455
498407307	1.8786	1.0074	1.8495
498407507	2.0041	1.0000	2.0001
498407707	2.1295	1.0084	2.1122
498407907	2.2524	1.0324	2.2467
498408107	2.3718	1.0717	2.3612
498408307	2.4853	1.1257	2.4796
498408507	2.5912	1.1935	2.5755
498408707	2.6873	1.2736	2.6803
498408907	2.7730	1.3656	2.7673
498409107	2.8465	1.4676	2.8366
498409307	2.9066	1.5780	2.8769
498409507	2.9522	1.6946	2.9390
498409707	2.9830	1.8165	2.9728
498409907	2.9983	1.9412	2.9809
498410107	2.9978	2.0669	2.9873
498410307	2.9815	2.1916	2.9680
498410507	2.9497	2.3132	2.9414
498410707	2.9029	2.4299	2.8834
498410907	2.8421	2.5393	2.8342
498411107	2.7678	2.6407	2.7649
498411307	2.6813	2.7320	2.6674
498411507	2.5841	2.8117	2.5481
498411707	2.4781	2.8783	2.4732
498411907	2.3642	2.9313	2.3612
498412107	2.2445	2.9697	2.2379
498412307	2.1209	2.9927	2.1033
498412507	1.9959	3.0000	1.9881
498412707	1.8705	2.9916	1.8623
498412907	1.7471	2.9675	1.7399
498413107	1.6277	2.9281	1.6214
498413307	1.5147	2.8743	1.5158
498413507	1.4088	2.8065	1.4046
498413707	1.3123	2.7260	1.3103
498413907	1.2267	2.6340	1.2177
498414107	1.1535	2.5324	1.1467
498414307	1.0934	2.4220	1.0871
498414507	1.0476	2.3049	1.0412
498414707	1.0170	2.1835	1.0097
498414907	1.0017	2.0588	0.9928
498415107	1.0022	1.9331	1.0001
498415307	1.0185	1.8084	1.0105
498415507	1.0502	1.6873	1.0428
498415707	1.0969	1.5706	1.0936
498415907	1.1579	1.4607	1.1508
498416107	1.2322	1.3593	1.2297
498416307	1.3183	1.2684	1.3184
498416507	1.4154	1.1886	1.4103
498416707	1.5219	1.1217	1.5190
498416907	1.6358	1.0687	1.6311
498417107	1.7550	1.0305	1.7471
498417307	1.8786	1.0074	1.8680
498417507	2.0041	1.0000	1.9945
498417707	2.1295	1.0084	2.1226
498417907	2.2524	1.0324	2.2467
498418107	2.3718	1.0717	2.3628
498418307	2.4853	1.1257	2.4740
498418507	2.5912	1.1935	2.5771
498418707	2.6873	1.2736	2.6722
498418907	2.7730	1.3656	2.7633
498419107	2.8465	1.4676	2.8399
498419307	2.9066	1.5780	2.8955
498419507	2.9522	1.6946	2.9382
498419707	2.9830	1.8165	2.9768
498419907	2.9983	1.9412	2.9914
498420107	2.9978	2.0669	2.9865
498420307	2.9815	2.1916	2.9615
498420507	2.9497	2.3132	2.9446
498420707	2.9029	2.4299	2.8995
498420907	2.8421	2.5393	2.8342
498421107	2.7678	2.6407	2.7617
498421307	2.6813	2.7320	2.6787
498421507	2.5841	2.8117	2.5788
498421707	2.4781	2.8783	2.4684
498421907	2.3642	2.9313	2.3579
498422107	2.2445	2.9697	2.2435
498422307	2.1209	2.9927	2.1097
498422507	1.9959	3.0000	1.9856
498422707	1.8705	2.9916	1.8640
498422907	1.7471	2.9675	1.7407
498423107	1.6277	2.9281	1.6254
498423307	1.5147	2.8743	1.5078
498423507	1.4088	2.8065	1.4054
498423707	1.3123	2.7260	1.3087
498423907	1.2267	2.6340	1.2225
498424107	1.1535	2.5324	1.1532
498424307	1.0934	2.4220	1.0871
498424507	1.0476	2.3049	1.0452
498424707	1.0170	2.1835	1.0097
498424907	1.0017	2.0588	0.9960
498425107	1.0022	1.9331	1.0017
498425307	1.0185	1.8084	1.0122
498425507	1.0502	1.6873	1.0476
498425707	1.0969	1.5706	1.0927
498425907	1.1579	1.4607	1.1532
498426107	1.2322	1.3593	1.2297
498426307	1.3183	1.2684	1.3144
498426507	1.4154	1.1886	1.4159
498426707	1.5219	1.1217	1.5182
498426907	1.6358	1.0687	1.6359
498427107	1.7550	1.0305	1.7439
498427307	1.8786	1.0074	1.8656
498427507	2.0041	1.0000	1.9961
498427707	2.1295	1.0084	2.1138
498427907	2.2524	1.0324	2.2395
498428107	2.3718	1.0717	2.3692
498428307	2.4853	1.1257	2.4772
498428507	2.5912	1.1935	2.5844
498428707	2.6873	1.2736	2.6771
498428907	2.7730	1.3656	2.7617
498429107	2.8465	1.4676	2.8205
498429307	2.9066	1.5780	2.8971
498429507	2.9522	1.6946	2.9398
498429707	2.9830	1.8165	2.9801
498429907	2.9983	1.9412	2.9914
498430107	2.9978	2.0669	2.9946
498430307	2.9815	2.1916	2.9720
498430507	2.9497	2.3132	2.9349
498430707	2.9029	2.4299	2.8938
498430907	2.8421	2.5393	2.8399
498431107	2.7678	2.6407	2.7560
498431307	2.6813	2.7320	2.6722
498431507	2.5841	2.8117	2.5763
498431707	2.4781	2.8783	2.4667
498431907	2.3642	2.9313	2.3289
498432107	2.2445	2.9697	2.2387
498432307	2.1209	2.9927	2.1138
498432507	1.9959	3.0000	1.9856
498432707	1.8705	2.9916	1.8293
498432907	1.7471	2.9675	1.7374
498433107	1.6277	2.9281	1.6270
498433307	1.5147	2.8743	1.5086
498433507	1.4088	2.8065	1.3998
498433707	1.3123	2.7260	1.3095
498433907	1.2267	2.6340	1.2177
498434107	1.1535	2.5324	1.1459
498434307	1.0934	2.4220	1.0871
498434507	1.0476	2.3049	1.0468
498434707	1.0170	2.1835	1.0105
498434907	1.0017	2.0588	0.9993
498435107	1.0022	1.9331	0.9952
498435307	1.0185	1.8084	1.0105
498435507	1.0502	1.6873	1.0508
498435707	1.0969	1.5706	1.0936
498435907	1.1579	1.4607	1.1548
498436107	1.2322	1.3593	1.2233
498436307	1.3183	1.2684	1.3111
498436507	1.4154	1.1886	1.4167
498436707	1.5219	1.1217	1.5174
498436907	1.6358	1.0687	1.6270
498437107	1.7550	1.0305	1.7447
498437307	1.8786	1.0074	1.8640
498437507	2.0041	1.0000	1.9929
498437707	2.1295	1.0084	2.1315
498437907	2.2524	1.0324	2.2475
498438107	2.3718	1.0717	2.3636
498438307	2.4853	1.1257	2.4821
498438507	2.5912	1.1935	2.5779
498438707	2.6873	1.2736	2.6771
498438907	2.7730	1.3656	2.7673
498439107	2.8465	1.4676	2.8399
498439307	2.9066	1.5780	2.9003
498439507	2.9522	1.6946	2.9446
498439707	2.9830	1.8165	2.9696
498439907	2.9983	1.9412	2.9833
498440107	2.9978	2.0669	2.9897
498440307	2.9815	2.1916	2.9744
498440507	2.9497	2.3132	2.9188
498440707	2.9029	2.4299	2.8914
498440907	2.8421	2.5393	2.8342
498441107	2.7678	2.6407	2.7593
498441307	2.6813	2.7320	2.6747
498441507	2.5841	2.8117	2.5763
498441707	2.4781	2.8783	2.4490
498441907	2.3642	2.9313	2.3483
498442107	2.2445	2.9697	2.2347
498442307	2.1209	2.9927	2.1146
498442507	1.9959	3.0000	1.9905
498442707	1.8705	2.9916	1.8615
498442907	1.7471	2.9675	1.7415
498443107	1.6277	2.9281	1.6286
498443307	1.5147	2.8743	1.5070
498443507	1.4088	2.8065	1.4030
498443707	1.3123	2.7260	1.3103
498443907	1.2267	2.6340	1.2144
498444107	1.1535	2.5324	1.1492
498444307	1.0934	2.4220	1.0895
498444507	1.0476	2.3049	1.0420
498444707	1.0170	2.1835	1.0122
498444907	1.0017	2.0588	0.9993
498445107	1.0022	1.9331	0.9880
498445307	1.0185	1.8084	1.0138
498445507	1.0502	1.6873	1.0428
498445707	1.0969	1.5706	1.0944
498445907	1.1579	1.4607	1.1516
498446107	1.2322	1.3593	1.2273
498446307	1.3183	1.2684	1.3047
498446507	1.4154	1.1886	1.4111
498446707	1.5219	1.1217	1.5174
498446907	1.6358	1.0687	1.6327
498447107	1.7550	1.0305	1.7487
498447307	1.8786	1.0074	1.8712
498447507	2.0041	1.0000	1.9953
498447707	2.1295	1.0084	2.1194
498447907	2.2524	1.0324	2.2419
498448107	2.3718	1.0717	2.3725
498448307	2.4853	1.1257	2.4748
498448507	2.5912	1.1935	2.5796
498448707	2.6873	1.2736	2.6779
498448907	2.7730	1.3656	2.7577
498449107	2.8465	1.4676	2.8415
498449307	2.9066	1.5780	2.8979
498449507	2.9522	1.6946	2.9398
498449707	2.9830	1.8165	2.9696
498449907	2.9983	1.9412	2.9905
498450107	2.9978	2.0669	2.9914
498450307	2.9815	2.1916	2.9559
498450507	2.9497	2.3132	2.9438
498450707	2.9029	2.4299	2.8955
498450907	2.8421	2.5393	2.8350
498451107	2.7678	2.6407	2.7609
498451307	2.6813	2.7320	2.6666
498451507	2.5841	2.8117	2.5844
498451707	2.4781	2.8783	2.4732
498451907	2.3642	2.9313	2.3547
498452107	2.2445	2.9697	2.2363
498452307	2.1209	2.9927	2.1154
498452507	1.9959	3.0000	1.9897
498452707	1.8705	2.9916	1.8599
498452907	1.7471	2.9675	1.7407
498453107	1.6277	2.9281	1.6206
498453307	1.5147	2.8743	1.5150
498453507	1.4088	2.8065	1.4119
498453707	1.3123	2.7260	1.3063
498453907	1.2267	2.6340	1.2217
498454107	1.1535	2.5324	1.1500
498454307	1.0934	2.4220	1.0927
498454507	1.0476	2.3049	1.0428
498454707	1.0170	2.1835	1.0089
498454907	1.0017	2.0588	0.9977
498455107	1.0022	1.9331	0.9985
498455307	1.0185	1.8084	1.0154
498455507	1.0502	1.6873	1.0500
498455707	1.0969	1.5706	1.0919
498455907	1.1579	1.4607	1.1556
498456107	1.2322	1.3593	1.2273
498456307	1.3183	1.2684	1.3144
498456507	1.4154	1.1886	1.4103
498456707	1.5219	1.1217	1.5150
498456907	1.6358	1.0687	1.6286
498457107	1.7550	1.0305	1.7455
498457307	1.8786	1.0074	1.8760
498457507	2.0041	1.0000	1.9993
498457707	2.1295	1.0084	2.1194
498457907	2.2524	1.0324	2.2451
498458107	2.3718	1.0717	2.3660
498458307	2.4853	1.1257	2.4482
498458507	2.5912	1.1935	2.5796
498458707	2.6873	1.2736	2.6803
498458907	2.7730	1.3656	2.7722
498459107	2.8465	1.4676	2.8423
498459307	2.9066	1.5780	2.8938
498459507	2.9522	1.6946	2.9422
498459707	2.9830	1.8165	2.9704
498459907	2.9983	1.9412	2.9897
498460107	2.9978	2.0669	2.9841
498460307	2.9815	2.1916	2.9752
498460507	2.9497	2.3132	2.9358
498460707	2.9029	2.4299	2.8947
498460907	2.8421	2.5393	2.8334
498461107	2.7678	2.6407	2.7601
498461307	2.6813	2.7320	2.6714
498461507	2.5841	2.8117	2.5723
498461707	2.4781	2.8783	2.4659
498461907	2.3642	2.9313	2.3523
498462107	2.2445	2.9697	2.2355
498462307	2.1209	2.9927	2.1114
498462507	1.9959	3.0000	1.9921
498462707	1.8705	2.9916	1.8615
498462907	1.7471	2.9675	1.7407
498463107	1.6277	2.9281	1.6222
498463307	1.5147	2.8743	1.5142
498463507	1.4088	2.8065	1.3700
498463707	1.3123	2.7260	1.3095
498463907	1.2267	2.6340	1.2209
498464107	1.1535	2.5324	1.1500
498464307	1.0934	2.4220	1.0541
498464507	1.0476	2.3049	1.0476
498464707	1.0170	2.1835	1.0089
498464907	1.0017	2.0588	0.9960
498465107	1.0022	1.9331	0.9968
498465307	1.0185	1.8084	0.9832
498465507	1.0502	1.6873	1.0420
498465707	1.0969	1.5706	1.0879
498465907	1.1579	1.4607	1.1540
498466107	1.2322	1.3593	1.2289
498466307	1.3183	1.2684	1.3095
498466507	1.4154	1.1886	1.4143
498466707	1.5219	1.1217	1.5215
498466907	1.6358	1.0687	1.6319
498467107	1.7550	1.0305	1.7527
498467307	1.8786	1.0074	1.8688
498467507	2.0041	1.0000	1.9889
498467707	2.1295	1.0084	2.1170
498467907	2.2524	1.0324	2.2443
498468107	2.3718	1.0717	2.3652
498468307	2.4853	1.1257	2.4748
498468507	2.5912	1.1935	2.5868
498468707	2.6873	1.2736	2.6803
498468907	2.7730	1.3656	2.7673
498469107	2.8465	1.4676	2.8366
498469307	2.9066	1.5780	2.8987
498469507	2.9522	1.6946	2.9358
498469707	2.9830	1.8165	2.9720
498469907	2.9983	1.9412	2.9865
498470107	2.9978	2.0669	2.9849
498470307	2.9815	2.1916	2.9688
498470507	2.9497	2.3132	2.9374
498470707	2.9029	2.4299	2.8987
498470907	2.8421	2.5393	2.8366
498471107	2.7678	2.6407	2.7585
498471307	2.6813	2.7320	2.6779
498471507	2.5841	2.8117	2.5642
498471707	2.4781	2.8783	2.4708
498471907	2.3642	2.9313	2.3555
498472107	2.2445	2.9697	2.2322
498472307	2.1209	2.9927	2.1138
498472507	1.9959	3.0000	1.9897
498472707	1.8705	2.9916	1.8640
498472907	1.7471	2.9675	1.7431
498473107	1.6277	2.9281	1.6198
498473307	1.5147	2.8743	1.5086
498473507	1.4088	2.8065	1.4054
498473707	1.3123	2.7260	1.3079
498473907	1.2267	2.6340	1.2152
498474107	1.1535	2.5324	1.1492
498474307	1.0934	2.4220	1.0919
498474507	1.0476	2.3049	1.0452
498474707	1.0170	2.1835	1.0105
498474907	1.0017	2.0588	0.9960
498475107	1.0022	1.9331	0.9985
498475307	1.0185	1.8084	1.0130
498475507	1.0502	1.6873	1.0460
498475707	1.0969	1.5706	1.0936
498475907	1.1579	1.4607	1.1524
498476107	1.2322	1.3593	1.2015
498476307	1.3183	1.2684	1.3160
498476507	1.4154	1.1886	1.4095
498476707	1.5219	1.1217	1.5215
498476907	1.6358	1.0687	1.6286
498477107	1.7550	1.0305	1.7479
498477307	1.8786	1.0074	1.8736
498477507	2.0041	1.0000	1.9856
498477707	2.1295	1.0084	2.1251
498477907	2.2524	1.0324	2.2411
498478107	2.3718	1.0717	2.3733
498478307	2.4853	1.1257	2.4788
498478507	2.5912	1.1935	2.5804
498478707	2.6873	1.2736	2.6714
498478907	2.7730	1.3656	2.7697
498479107	2.8465	1.4676	2.8358
498479307	2.9066	1.5780	2.8963
498479507	2.9522	1.6946	2.9503
498479707	2.9830	1.8165	2.9752
498479907	2.9983	1.9412	2.9849
498480107	2.9978	2.0669	2.9930
498480307	2.9815	2.1916	2.9728
498480507	2.9497	2.3132	2.9462
498480707	2.9029	2.4299	2.8552
498480907	2.8421	2.5393	2.8294
498481107	2.7678	2.6407	2.7560
498481307	2.6813	2.7320	2.6690
498481507	2.5841	2.8117	2.5626
498481707	2.4781	2.8783	2.4619
498481907	2.3642	2.9313	2.3467
498482107	2.2445	2.9697	2.2411
498482307	2.1209	2.9927	2.1162
498482507	1.9959	3.0000	1.9913
498482707	1.8705	2.9916	1.8607
498482907	1.7471	2.9675	1.7407
498483107	1.6277	2.9281	1.6254
498483307	1.5147	2.8743	1.5062
498483507	1.4088	2.8065	1.4014
498483707	1.3123	2.7260	1.3079
498483907	1.2267	2.6340	1.2217
498484107	1.1535	2.5324	1.1540
498484307	1.0934	2.4220	1.0871
498484507	1.0476	2.3049	1.0412
498484707	1.0170	2.1835	1.0073
498484907	1.0017	2.0588	0.9952
498485107	1.0022	1.9331	0.9977
498485307	1.0185	1.8084	1.0146
498485507	1.0502	1.6873	1.0444
498485707	1.0969	1.5706	1.0936
498485907	1.1579	1.4607	1.1516
498486107	1.2322	1.3593	1.2249
498486307	1.3183	1.2684	1.3095
498486507	1.4154	1.1886	1.4151
498486707	1.5219	1.1217	1.5118
498486907	1.6358	1.0687	1.6278
498487107	1.7550	1.0305	1.7463
498487307	1.8786	1.0074	1.8744
498487507	2.0041	1.0000	1.9913
498487707	2.1295	1.0084	2.1307
498487907	2.2524	1.0324	2.2427
498488107	2.3718	1.0717	2.3676
498488307	2.4853	1.1257	2.4788
498488507	2.5912	1.1935	2.5852
498488707	2.6873	1.2736	2.6843
498488907	2.7730	1.3656	2.7673
498489107	2.8465	1.4676	2.8326
498489307	2.9066	1.5780	2.9035
498489507	2.9522	1.6946	2.9454
498489707	2.9830	1.8165	2.9720
498489907	2.9983	1.9412	2.9914
498490107	2.9978	2.0669	2.9930
498490307	2.9815	2.1916	2.9664
498490507	2.9497	2.3132	2.9406
498490707	2.9029	2.4299	2.8995
498490907	2.8421	2.5393	2.8318
498491107	2.7678	2.6407	2.7609
498491307	2.6813	2.7320	2.6755
498491507	2.5841	2.8117	2.5731
498491707	2.4781	2.8783	2.4635
498491907	2.3642	2.9313	2.3515
498492107	2.2445	2.9697	2.2411
498492307	2.1209	2.9927	2.1154
498492507	1.9959	3.0000	1.9905
498492707	1.8705	2.9916	1.8640
498492907	1.7471	2.9675	1.7431
498493107	1.6277	2.9281	1.6262
498493307	1.5147	2.8743	1.5110
498493507	1.4088	2.8065	1.4078
498493707	1.3123	2.7260	1.3087
498493907	1.2267	2.6340	1.2225
498494107	1.1535	2.5324	1.1475
498494307	1.0934	2.4220	1.0887
498494507	1.0476	2.3049	1.0388
498494707	1.0170	2.1835	1.0097
498494907	1.0017	2.0588	0.9944
498495107	1.0022	1.9331	0.9735
498495307	1.0185	1.8084	1.0105
498495507	1.0502	1.6873	1.0484
498495707	1.0969	1.5706	1.0944
498495907	1.1579	1.4607	1.1492
498496107	1.2322	1.3593	1.2249
498496307	1.3183	1.2684	1.3095
498496507	1.4154	1.1886	1.4119
498496707	1.5219	1.1217	1.5142
498496907	1.6358	1.0687	1.6295
498497107	1.7550	1.0305	1.7479
498497307	1.8786	1.0074	1.8680
498497507	2.0041	1.0000	1.9977
498497707	2.1295	1.0084	2.1210
498497907	2.2524	1.0324	2.2387
498498107	2.3718	1.0717	2.3596
498498307	2.4853	1.1257	2.4764
498498507	2.5912	1.1935	2.5852
498498707	2.6873	1.2736	2.6561
498498907	2.7730	1.3656	2.7657
498499107	2.8465	1.4676	2.8374
498499307	2.9066	1.5780	2.9027
498499507	2.9522	1.6946	2.9406
498499707	2.9830	1.8165	2.9809
498499907	2.9983	1.9412	2.9615
498500107	2.9978	2.0669	2.9849
498500307	2.9815	2.1916	2.9744
498500507	2.9497	2.3132	2.9341
498500707	2.9029	2.4299	2.8979
498500907	2.8421	2.5393	2.8350
498501107	2.7678	2.6407	2.7649
498501307	2.6813	2.7320	2.6722
498501507	2.5841	2.8117	2.5779
498501707	2.4781	2.8783	2.4675
498501907	2.3642	2.9313	2.3636
498502107	2.2445	2.9697	2.2411
498502307	2.1209	2.9927	2.1114
498502507	1.9959	3.0000	1.9937
498502707	1.8705	2.9916	1.8591
498502907	1.7471	2.9675	1.7447
498503107	1.6277	2.9281	1.6206
498503307	1.5147	2.8743	1.5094
498503507	1.4088	2.8065	1.4054
498503707	1.3123	2.7260	1.2789
498503907	1.2267	2.6340	1.2193
498504107	1.1535	2.5324	1.1508
498504307	1.0934	2.4220	1.0887
498504507	1.0476	2.3049	1.0476
498504707	1.0170	2.1835	1.0130
498504907	1.0017	2.0588	0.9960
498505107	1.0022	1.9331	0.9985
498505307	1.0185	1.8084	1.0138
498505507	1.0502	1.6873	1.0476
498505707	1.0969	1.5706	1.0968
498505907	1.1579	1.4607	1.1500
498506107	1.2322	1.3593	1.2281
498506307	1.3183	1.2684	1.3023
498506507	1.4154	1.1886	1.4127
498506707	1.5219	1.1217	1.4949
498506907	1.6358	1.0687	1.6270
498507107	1.7550	1.0305	1.7471
498507307	1.8786	1.0074	1.8680
498507507	2.0041	1.0000	1.9945
498507707	2.1295	1.0084	2.0880
498507907	2.2524	1.0324	2.2443
498508107	2.3718	1.0717	2.3628
498508307	2.4853	1.1257	2.4756
498508507	2.5912	1.1935	2.5828
498508707	2.6873	1.2736	2.6787
498508907	2.7730	1.3656	2.7560
498509107	2.8465	1.4676	2.8407
498509307	2.9066	1.5780	2.9003
498509507	2.9522	1.6946	2.9398
498509707	2.9830	1.8165	2.9825
498509907	2.9983	1.9412	2.9905
498510107	2.9978	2.0669	2.9801
498510307	2.9815	2.1916	2.9720
498510507	2.9497	2.3132	2.9422
498510707	2.9029	2.4299	2.8930
498510907	2.8421	2.5393	2.8390
498511107	2.7678	2.6407	2.7528
498511307	2.6813	2.7320	2.6682
498511507	2.5841	2.8117	2.5771
498511707	2.4781	2.8783	2.4659
498511907	2.3642	2.9313	2.3588
498512107	2.2445	2.9697	2.2314
498512307	2.1209	2.9927	2.1146
498512507	1.9959	3.0000	1.9864
498512707	1.8705	2.9916	1.8607
498512907	1.7471	2.9675	1.7431
498513107	1.6277	2.9281	1.6238
498513307	1.5147	2.8743	1.5086
498513507	1.4088	2.8065	1.4038
498513707	1.3123	2.7260	1.3079
498513907	1.2267	2.6340	1.2193
498514107	1.1535	2.5324	1.1508
498514307	1.0934	2.4220	1.0911
498514507	1.0476	2.3049	1.0412
498514707	1.0170	2.1835	1.0114
498514907	1.0017	2.0588	0.9662
498515107	1.0022	1.9331	0.9968
498515307	1.0185	1.8084	1.0146
498515507	1.0502	1.6873	1.0492
498515707	1.0969	1.5706	1.0919
498515907	1.1579	1.4607	1.1572
498516107	1.2322	1.3593	1.2241
498516307	1.3183	1.2684	1.3127
498516507	1.4154	1.1886	1.4119
498516707	1.5219	1.1217	1.5158
498516907	1.6358	1.0687	1.6351
498517107	1.7550	1.0305	1.7407
498517307	1.8786	1.0074	1.8728
498517507	2.0041	1.0000	2.0001
498517707	2.1295	1.0084	2.1291
498517907	2.2524	1.0324	2.2411
498518107	2.3718	1.0717	2.3749
498518307	2.4853	1.1257	2.4579
498518507	2.5912	1.1935	2.5836
498518707	2.6873	1.2736	2.6747
498518907	2.7730	1.3656	2.7585
498519107	2.8465	1.4676	2.8294
498519307	2.9066	1.5780	2.8898
498519507	2.9522	1.6946	2.9470
498519707	2.9830	1.8165	2.9752
498519907	2.9983	1.9412	2.9873
498520107	2.9978	2.0669	2.9873
498520307	2.9815	2.1916	2.9382
498520507	2.9497	2.3132	2.9398
498520707	2.9029	2.4299	2.8995
498520907	2.8421	2.5393	2.8366
498521107	2.7678	2.6407	2.7601
498521307	2.6813	2.7320	2.6706
498521507	2.5841	2.8117	2.5739
498521707	2.4781	2.8783	2.4692
498521907	2.3642	2.9313	2.3531
498522107	2.2445	2.9697	2.2419
498522307	2.1209	2.9927	2.1162
498522507	1.9959	3.0000	1.9937
498522707	1.8705	2.9916	1.8640
498522907	1.7471	2.9675	1.7407
498523107	1.6277	2.9281	1.6230
498523307	1.5147	2.8743	1.5102
498523507	1.4088	2.8065	1.4054
498523707	1.3123	2.7260	1.3039
498523907	1.2267	2.6340	1.1870
498524107	1.1535	2.5324	1.1451
498524307	1.0934	2.4220	1.0887
498524507	1.0476	2.3049	1.0436
498524707	1.0170	2.1835	1.0081
498524907	1.0017	2.0588	0.9719
498525107	1.0022	1.9331	0.9977
498525307	1.0185	1.8084	1.0146
498525507	1.0502	1.6873	1.0452
498525707	1.0969	1.5706	1.0919
498525907	1.1579	1.4607	1.1508
498526107	1.2322	1.3593	1.2338
498526307	1.3183	1.2684	1.3184
498526507	1.4154	1.1886	1.4159
498526707	1.5219	1.1217	1.5126
498526907	1.6358	1.0687	1.6286
498527107	1.7550	1.0305	1.7141
498527307	1.8786	1.0074	1.8744
498527507	2.0041	1.0000	1.9937
498527707	2.1295	1.0084	2.1226
498527907	2.2524	1.0324	2.2403
498528107	2.3718	1.0717	2.3555
498528307	2.4853	1.1257	2.4756
498528507	2.5912	1.1935	2.5836
498528707	2.6873	1.2736	2.6835
498528907	2.7730	1.3656	2.7601
498529107	2.8465	1.4676	2.8527
498529307	2.9066	1.5780	2.9011
498529507	2.9522	1.6946	2.9382
498529707	2.9830	1.8165	2.9752
498529907	2.9983	1.9412	2.9930
498530107	2.9978	2.0669	2.9857
498530307	2.9815	2.1916	2.9760
498530507	2.9497	2.3132	2.9390
498530707	2.9029	2.4299	2.8995
498530907	2.8421	2.5393	2.8310
498531107	2.7678	2.6407	2.7577
