time[us]	ref_X[V]	ref_Y[V]	sig_I[V]
1079235315	1.0195	1.8034	1.0146
1079235515	1.0518	1.6824	1.0420
1079235715	1.0991	1.5660	1.0782
1079235915	1.1607	1.4564	1.1580
1079236115	1.2355	1.3554	1.2322
1079236315	1.3220	1.2649	1.3240
1079236515	1.4196	1.1857	1.3796
1079236715	1.5264	1.1193	1.5207
1079236915	1.6401	1.0670	1.6343
1079237115	1.7600	1.0292	1.7552
1079237315	1.8837	1.0068	1.8833
1079237515	2.0092	1.0000	2.0058
1079237715	2.1341	1.0090	2.1073
1079237915	2.2573	1.0337	2.2500
1079238115	2.3765	1.0736	2.3797
1079238315	2.4898	1.1282	2.4804
1079238515	2.5949	1.1962	2.5796
1079238715	2.6910	1.2772	2.6795
1079238915	2.7762	1.3696	2.7697
1079239115	2.8492	1.4719	2.8415
1079239315	2.9085	1.5822	2.9035
1079239515	2.9538	1.6995	2.9543
1079239715	2.9839	1.8215	2.9809
1079239915	2.9986	1.9463	2.9962
1079240115	2.9974	2.0720	2.9881
1079240315	2.9805	2.1966	2.9768
1079240515	2.9481	2.3180	2.9382
1079240715	2.9007	2.4345	2.8906
1079240915	2.8393	2.5436	2.8358
1079241115	2.7645	2.6446	2.7593
1079241315	2.6776	2.7354	2.6714
1079241515	2.5804	2.8143	2.5683
1079241715	2.4736	2.8807	2.4587
1079241915	2.3594	2.9332	2.3434
1079242115	2.2395	2.9709	2.2290
1079242315	2.1163	2.9932	2.1089
1079242515	1.9908	3.0000	1.9824
1079242715	1.8654	2.9909	1.8583
1079242915	1.7422	2.9662	1.7374
1079243115	1.6235	2.9264	1.6166
1079243315	1.5102	2.8718	1.4989
1079243515	1.4047	2.8035	1.3949
1079243715	1.3086	2.7225	1.3119
1079243915	1.2238	2.6304	1.2152
1079244115	1.1508	2.5281	1.1443
1079244315	1.0913	2.4174	1.0879
1079244515	1.0461	2.3001	1.0412
1079244715	1.0161	2.1785	1.0105
1079244915	1.0014	2.0537	0.9848
1079245115	1.0026	1.9280	0.9985
1079245315	1.0195	1.8034	1.0138
1079245515	1.0518	1.6824	1.0428
1079245715	1.0991	1.5660	1.0944
1079245915	1.1607	1.4564	1.1556
1079246115	1.2355	1.3554	1.2289
1079246315	1.3220	1.2649	1.3160
1079246515	1.4196	1.1857	1.4103
1079246715	1.5264	1.1193	1.5231
1079246915	1.6401	1.0670	1.6343
1079247115	1.7600	1.0292	1.7463
1079247315	1.8837	1.0068	1.8793
1079247515	2.0092	1.0000	1.9985
1079247715	2.1341	1.0090	2.1234
1079247915	2.2573	1.0337	2.2492
1079248115	2.3765	1.0736	2.3676
1079248315	2.4898	1.1282	2.4845
1079248515	2.5949	1.1962	2.5828
1079248715	2.6910	1.2772	2.6803
1079248915	2.7762	1.3696	2.7714
1079249115	2.8492	1.4719	2.8423
1079249315	2.9085	1.5822	2.9027
1079249515	2.9538	1.6995	2.9366
1079249715	2.9839	1.8215	2.9760
1079249915	2.9986	1.9463	2.9954
1079250115	2.9974	2.0720	2.9833
1079250315	2.9805	2.1966	2.9744
1079250515	2.9481	2.3180	2.9390
1079250715	2.9007	2.4345	2.8882
1079250915	2.8393	2.5436	2.8286
1079251115	2.7645	2.6446	2.7536
1079251315	2.6776	2.7354	2.6690
1079251515	2.5804	2.8143	2.5788
1079251715	2.4736	2.8807	2.4716
1079251915	2.3594	2.9332	2.3475
1079252115	2.2395	2.9709	2.2298
1079252315	2.1163	2.9932	2.1162
1079252515	1.9908	3.0000	1.9840
1079252715	1.8654	2.9909	1.8599
1079252915	1.7422	2.9662	1.7318
1079253115	1.6235	2.9264	1.6125
1079253315	1.5102	2.8718	1.4989
1079253515	1.4047	2.8035	1.3982
1079253715	1.3086	2.7225	1.3063
1079253915	1.2238	2.6304	1.2152
1079254115	1.1508	2.5281	1.1419
1079254315	1.0913	2.4174	1.0879
1079254515	1.0461	2.3001	1.0396
1079254715	1.0161	2.1785	1.0105
1079254915	1.0014	2.0537	0.9968
1079255115	1.0026	1.9280	0.9977
1079255315	1.0195	1.8034	1.0138
1079255515	1.0518	1.6824	1.0444
1079255715	1.0991	1.5660	1.0936
1079255915	1.1607	1.4564	1.1580
1079256115	1.2355	1.3554	1.2322
1079256315	1.3220	1.2649	1.3208
1079256515	1.4196	1.1857	1.4151
1079256715	1.5264	1.1193	1.5174
1079256915	1.6401	1.0670	1.6286
1079257115	1.7600	1.0292	1.7584
1079257315	1.8837	1.0068	1.8793
1079257515	2.0092	1.0000	2.0001
1079257715	2.1341	1.0090	2.1323
1079257915	2.2573	1.0337	2.2572
1079258115	2.3765	1.0736	2.3652
1079258315	2.4898	1.1282	2.4837
1079258515	2.5949	1.1962	2.5884
1079258715	2.6910	1.2772	2.6787
1079258915	2.7762	1.3696	2.7770
1079259115	2.8492	1.4719	2.8463
1079259315	2.9085	1.5822	2.9019
1079259515	2.9538	1.6995	2.9470
1079259715	2.9839	1.8215	2.9688
1079259915	2.9986	1.9463	2.9954
1079260115	2.9974	2.0720	2.9873
1079260315	2.9805	2.1966	2.9696
1079260515	2.9481	2.3180	2.9349
1079260715	2.9007	2.4345	2.8914
1079260915	2.8393	2.5436	2.8302
1079261115	2.7645	2.6446	2.7593
1079261315	2.6776	2.7354	2.6722
1079261515	2.5804	2.8143	2.5755
1079261715	2.4736	2.8807	2.4684
1079261915	2.3594	2.9332	2.3531
1079262115	2.2395	2.9709	2.2290
1079262315	2.1163	2.9932	2.1130
1079262515	1.9908	3.0000	1.9816
1079262715	1.8654	2.9909	1.8551
1079262915	1.7422	2.9662	1.7390
1079263115	1.6235	2.9264	1.6166
1079263315	1.5102	2.8718	1.4997
1079263515	1.4047	2.8035	1.3958
1079263715	1.3086	2.7225	1.3079
1079263915	1.2238	2.6304	1.2152
1079264115	1.1508	2.5281	1.1443
1079264315	1.0913	2.4174	1.0855
1079264515	1.0461	2.3001	1.0388
1079264715	1.0161	2.1785	1.0122
1079264915	1.0014	2.0537	0.9928
1079265115	1.0026	1.9280	1.0001
1079265315	1.0195	1.8034	1.0073
1079265515	1.0518	1.6824	1.0468
1079265715	1.0991	1.5660	1.0944
1079265915	1.1607	1.4564	1.1596
1079266115	1.2355	1.3554	1.2330
1079266315	1.3220	1.2649	1.3176
1079266515	1.4196	1.1857	1.4111
1079266715	1.5264	1.1193	1.5062
1079266915	1.6401	1.0670	1.6278
1079267115	1.7600	1.0292	1.7527
1079267315	1.8837	1.0068	1.8744
1079267515	2.0092	1.0000	2.0106
1079267715	2.1341	1.0090	2.1331
1079267915	2.2573	1.0337	2.2459
1079268115	2.3765	1.0736	2.3708
1079268315	2.4898	1.1282	2.4812
1079268515	2.5949	1.1962	2.5779
1079268715	2.6910	1.2772	2.6771
1079268915	2.7762	1.3696	2.7746
1079269115	2.8492	1.4719	2.8423
1079269315	2.9085	1.5822	2.9011
1079269515	2.9538	1.6995	2.9446
1079269715	2.9839	1.8215	2.9752
1079269915	2.9986	1.9463	2.9873
1079270115	2.9974	2.0720	2.9873
1079270315	2.9805	2.1966	2.9793
1079270515	2.9481	2.3180	2.9414
1079270715	2.9007	2.4345	2.8705
1079270915	2.8393	2.5436	2.8318
1079271115	2.7645	2.6446	2.7593
1079271315	2.6776	2.7354	2.6553
1079271515	2.5804	2.8143	2.5723
1079271715	2.4736	2.8807	2.4684
1079271915	2.3594	2.9332	2.3491
1079272115	2.2395	2.9709	2.2282
1079272315	2.1163	2.9932	2.1114
1079272515	1.9908	3.0000	1.9905
1079272715	1.8654	2.9909	1.8632
1079272915	1.7422	2.9662	1.7326
1079273115	1.6235	2.9264	1.6190
1079273315	1.5102	2.8718	1.5029
1079273515	1.4047	2.8035	1.3958
1079273715	1.3086	2.7225	1.3039
1079273915	1.2238	2.6304	1.2120
1079274115	1.1508	2.5281	1.1475
1079274315	1.0913	2.4174	1.0823
1079274515	1.0461	2.3001	1.0379
1079274715	1.0161	2.1785	1.0105
1079274915	1.0014	2.0537	0.9944
1079275115	1.0026	1.9280	0.9936
1079275315	1.0195	1.8034	1.0105
1079275515	1.0518	1.6824	1.0452
1079275715	1.0991	1.5660	1.0976
1079275915	1.1607	1.4564	1.1572
1079276115	1.2355	1.3554	1.2289
1079276315	1.3220	1.2649	1.3200
1079276515	1.4196	1.1857	1.4111
1079276715	1.5264	1.1193	1.5207
1079276915	1.6401	1.0670	1.6278
1079277115	1.7600	1.0292	1.7576
1079277315	1.8837	1.0068	1.8785
1079277515	2.0092	1.0000	2.0034
1079277715	2.1341	1.0090	2.1234
1079277915	2.2573	1.0337	2.2556
1079278115	2.3765	1.0736	2.3757
1079278315	2.4898	1.1282	2.4837
1079278515	2.5949	1.1962	2.5908
1079278715	2.6910	1.2772	2.6771
1079278915	2.7762	1.3696	2.7770
1079279115	2.8492	1.4719	2.8407
1079279315	2.9085	1.5822	2.8979
1079279515	2.9538	1.6995	2.9495
1079279715	2.9839	1.8215	2.9825
1079279915	2.9986	1.9463	2.9946
1079280115	2.9974	2.0720	2.9873
1079280315	2.9805	2.1966	2.9680
1079280515	2.9481	2.3180	2.9446
1079280715	2.9007	2.4345	2.8898
1079280915	2.8393	2.5436	2.8229
1079281115	2.7645	2.6446	2.7585
1079281315	2.6776	2.7354	2.6650
1079281515	2.5804	2.8143	2.5667
1079281715	2.4736	2.8807	2.4700
1079281915	2.3594	2.9332	2.3596
1079282115	2.2395	2.9709	2.2338
1079282315	2.1163	2.9932	2.1017
1079282515	1.9908	3.0000	1.9800
1079282715	1.8654	2.9909	1.8583
1079282915	1.7422	2.9662	1.7382
1079283115	1.6235	2.9264	1.6141
1079283315	1.5102	2.8718	1.5029
1079283515	1.4047	2.8035	1.4022
1079283715	1.3086	2.7225	1.3047
1079283915	1.2238	2.6304	1.2201
1079284115	1.1508	2.5281	1.1508
1079284315	1.0913	2.4174	1.0936
1079284515	1.0461	2.3001	1.0404
1079284715	1.0161	2.1785	1.0105
1079284915	1.0014	2.0537	0.9977
1079285115	1.0026	1.9280	0.9952
1079285315	1.0195	1.8034	1.0154
1079285515	1.0518	1.6824	1.0468
1079285715	1.0991	1.5660	1.0799
1079285915	1.1607	1.4564	1.1548
1079286115	1.2355	1.3554	1.2305
1079286315	1.3220	1.2649	1.3184
1079286515	1.4196	1.1857	1.4127
1079286715	1.5264	1.1193	1.5215
1079286915	1.6401	1.0670	1.6319
1079287115	1.7600	1.0292	1.7552
1079287315	1.8837	1.0068	1.8696
1079287515	2.0092	1.0000	2.0114
1079287715	2.1341	1.0090	2.1331
1079287915	2.2573	1.0337	2.2435
1079288115	2.3765	1.0736	2.3708
1079288315	2.4898	1.1282	2.4845
1079288515	2.5949	1.1962	2.5820
1079288715	2.6910	1.2772	2.6843
1079288915	2.7762	1.3696	2.7714
1079289115	2.8492	1.4719	2.8399
1079289315	2.9085	1.5822	2.8995
1079289515	2.9538	1.6995	2.9454
1079289715	2.9839	1.8215	2.9712
1079289915	2.9986	1.9463	2.9873
1079290115	2.9974	2.0720	2.9841
1079290315	2.9805	2.1966	2.9704
1079290515	2.9481	2.3180	2.9422
1079290715	2.9007	2.4345	2.8947
1079290915	2.8393	2.5436	2.8318
1079291115	2.7645	2.6446	2.7544
1079291315	2.6776	2.7354	2.6698
1079291515	2.5804	2.8143	2.5796
1079291715	2.4736	2.8807	2.4684
1079291915	2.3594	2.9332	2.3491
1079292115	2.2395	2.9709	2.2290
1079292315	2.1163	2.9932	2.1097
1079292515	1.9908	3.0000	1.9816
1079292715	1.8654	2.9909	1.8607
1079292915	1.7422	2.9662	1.7149
1079293115	1.6235	2.9264	1.6158
1079293315	1.5102	2.8718	1.5070
1079293515	1.4047	2.8035	1.3958
1079293715	1.3086	2.7225	1.3023
1079293915	1.2238	2.6304	1.2201
1079294115	1.1508	2.5281	1.1427
1079294315	1.0913	2.4174	1.0863
1079294515	1.0461	2.3001	1.0404
1079294715	1.0161	2.1785	1.0122
1079294915	1.0014	2.0537	0.9985
1079295115	1.0026	1.9280	0.9993
1079295315	1.0195	1.8034	1.0138
1079295515	1.0518	1.6824	1.0468
1079295715	1.0991	1.5660	1.0976
1079295915	1.1607	1.4564	1.1588
1079296115	1.2355	1.3554	1.2297
1079296315	1.3220	1.2649	1.3152
1079296515	1.4196	1.1857	1.4127
1079296715	1.5264	1.1193	1.5231
1079296915	1.6401	1.0670	1.6278
1079297115	1.7600	1.0292	1.7552
1079297315	1.8837	1.0068	1.8760
1079297515	2.0092	1.0000	2.0058
1079297715	2.1341	1.0090	2.1259
1079297915	2.2573	1.0337	2.2556
1079298115	2.3765	1.0736	2.3305
1079298315	2.4898	1.1282	2.4845
1079298515	2.5949	1.1962	2.5788
1079298715	2.6910	1.2772	2.6859
1079298915	2.7762	1.3696	2.7649
1079299115	2.8492	1.4719	2.8447
1079299315	2.9085	1.5822	2.8938
1079299515	2.9538	1.6995	2.9543
1079299715	2.9839	1.8215	2.9777
1079299915	2.9986	1.9463	2.9938
1079300115	2.9974	2.0720	2.9841
1079300315	2.9805	2.1966	2.9777
1079300515	2.9481	2.3180	2.9374
1079300715	2.9007	2.4345	2.8866
1079300915	2.8393	2.5436	2.8286
1079301115	2.7645	2.6446	2.7568
1079301315	2.6776	2.7354	2.6553
1079301515	2.5804	2.8143	2.5779
1079301715	2.4736	2.8807	2.4675
1079301915	2.3594	2.9332	2.3475
1079302115	2.2395	2.9709	2.2274
1079302315	2.1163	2.9932	2.1154
1079302515	1.9908	3.0000	1.9808
1079302715	1.8654	2.9909	1.8607
1079302915	1.7422	2.9662	1.7366
1079303115	1.6235	2.9264	1.6149
1079303315	1.5102	2.8718	1.5062
1079303515	1.4047	2.8035	1.4014
1079303715	1.3086	2.7225	1.3047
1079303915	1.2238	2.6304	1.2193
1079304115	1.1508	2.5281	1.1516
1079304315	1.0913	2.4174	1.0871
1079304515	1.0461	2.3001	1.0275
1079304715	1.0161	2.1785	1.0097
1079304915	1.0014	2.0537	1.0025
1079305115	1.0026	1.9280	0.9985
1079305315	1.0195	1.8034	1.0122
1079305515	1.0518	1.6824	1.0484
1079305715	1.0991	1.5660	1.0944
1079305915	1.1607	1.4564	1.1548
1079306115	1.2355	1.3554	1.2322
1079306315	1.3220	1.2649	1.3152
1079306515	1.4196	1.1857	1.4095
1079306715	1.5264	1.1193	1.5239
1079306915	1.6401	1.0670	1.6311
1079307115	1.7600	1.0292	1.7511
1079307315	1.8837	1.0068	1.8752
1079307515	2.0092	1.0000	1.9985
1079307715	2.1341	1.0090	2.1347
1079307915	2.2573	1.0337	2.2596
1079308115	2.3765	1.0736	2.3749
1079308315	2.4898	1.1282	2.4861
1079308515	2.5949	1.1962	2.5828
1079308715	2.6910	1.2772	2.6803
1079308915	2.7762	1.3696	2.7665
1079309115	2.8492	1.4719	2.8423
1079309315	2.9085	1.5822	2.8995
1079309515	2.9538	1.6995	2.9470
1079309715	2.9839	1.8215	2.9809
1079309915	2.9986	1.9463	2.9954
1079310115	2.9974	2.0720	2.9889
1079310315	2.9805	2.1966	2.9744
1079310515	2.9481	2.3180	2.9414
1079310715	2.9007	2.4345	2.8890
1079310915	2.8393	2.5436	2.8302
1079311115	2.7645	2.6446	2.7504
1079311315	2.6776	2.7354	2.6650
1079311515	2.5804	2.8143	2.5788
1079311715	2.4736	2.8807	2.4675
1079311915	2.3594	2.9332	2.3459
1079312115	2.2395	2.9709	2.2306
1079312315	2.1163	2.9932	2.1122
1079312515	1.9908	3.0000	1.9800
1079312715	1.8654	2.9909	1.8607
1079312915	1.7422	2.9662	1.7366
1079313115	1.6235	2.9264	1.6174
1079313315	1.5102	2.8718	1.5094
1079313515	1.4047	2.8035	1.4022
1079313715	1.3086	2.7225	1.2999
1079313915	1.2238	2.6304	1.2201
1079314115	1.1508	2.5281	1.1467
1079314315	1.0913	2.4174	1.0855
1079314515	1.0461	2.3001	1.0388
1079314715	1.0161	2.1785	1.0122
1079314915	1.0014	2.0537	0.9952
1079315115	1.0026	1.9280	0.9968
1079315315	1.0195	1.8034	0.9856
1079315515	1.0518	1.6824	1.0508
1079315715	1.0991	1.5660	1.0960
1079315915	1.1607	1.4564	1.1524
1079316115	1.2355	1.3554	1.2305
1079316315	1.3220	1.2649	1.3168
1079316515	1.4196	1.1857	1.4111
1079316715	1.5264	1.1193	1.5182
1079316915	1.6401	1.0670	1.6182
1079317115	1.7600	1.0292	1.7568
1079317315	1.8837	1.0068	1.8752
1079317515	2.0092	1.0000	1.9993
1079317715	2.1341	1.0090	2.1299
1079317915	2.2573	1.0337	2.2201
1079318115	2.3765	1.0736	2.3612
1079318315	2.4898	1.1282	2.4837
1079318515	2.5949	1.1962	2.5828
1079318715	2.6910	1.2772	2.6779
1079318915	2.7762	1.3696	2.7705
1079319115	2.8492	1.4719	2.8334
1079319315	2.9085	1.5822	2.8971
1079319515	2.9538	1.6995	2.9382
1079319715	2.9839	1.8215	2.9777
1079319915	2.9986	1.9463	2.9994
1079320115	2.9974	2.0720	2.9849
1079320315	2.9805	2.1966	2.9825
1079320515	2.9481	2.3180	2.9470
1079320715	2.9007	2.4345	2.8600
1079320915	2.8393	2.5436	2.8028
1079321115	2.7645	2.6446	2.7617
1079321315	2.6776	2.7354	2.6690
1079321515	2.5804	2.8143	2.5715
1079321715	2.4736	2.8807	2.4619
1079321915	2.3594	2.9332	2.3491
1079322115	2.2395	2.9709	2.2274
1079322315	2.1163	2.9932	2.1154
1079322515	1.9908	3.0000	1.9864
1079322715	1.8654	2.9909	1.8253
1079322915	1.7422	2.9662	1.7366
1079323115	1.6235	2.9264	1.6125
1079323315	1.5102	2.8718	1.4852
1079323515	1.4047	2.8035	1.3982
1079323715	1.3086	2.7225	1.2982
1079323915	1.2238	2.6304	1.2168
1079324115	1.1508	2.5281	1.1484
1079324315	1.0913	2.4174	1.0855
1079324515	1.0461	2.3001	1.0388
1079324715	1.0161	2.1785	1.0114
1079324915	1.0014	2.0537	0.9960
1079325115	1.0026	1.9280	0.9968
1079325315	1.0195	1.8034	1.0146
1079325515	1.0518	1.6824	1.0460
1079325715	1.0991	1.5660	1.0976
1079325915	1.1607	1.4564	1.1572
1079326115	1.2355	1.3554	1.2233
1079326315	1.3220	1.2649	1.3168
1079326515	1.4196	1.1857	1.4119
1079326715	1.5264	1.1193	1.5166
1079326915	1.6401	1.0670	1.6262
1079327115	1.7600	1.0292	1.7568
1079327315	1.8837	1.0068	1.8752
1079327515	2.0092	1.0000	2.0001
1079327715	2.1341	1.0090	2.1267
1079327915	2.2573	1.0337	2.2548
1079328115	2.3765	1.0736	2.3676
1079328315	2.4898	1.1282	2.4812
1079328515	2.5949	1.1962	2.5892
1079328715	2.6910	1.2772	2.6835
1079328915	2.7762	1.3696	2.7625
1079329115	2.8492	1.4719	2.8415
1079329315	2.9085	1.5822	2.9019
1079329515	2.9538	1.6995	2.9430
1079329715	2.9839	1.8215	2.9760
1079329915	2.9986	1.9463	2.9938
1079330115	2.9974	2.0720	2.9865
1079330315	2.9805	2.1966	2.9720
1079330515	2.9481	2.3180	2.9446
1079330715	2.9007	2.4345	2.8842
1079330915	2.8393	2.5436	2.8221
1079331115	2.7645	2.6446	2.7528
1079331315	2.6776	2.7354	2.6690
1079331515	2.5804	2.8143	2.5755
1079331715	2.4736	2.8807	2.4684
1079331915	2.3594	2.9332	2.3314
1079332115	2.2395	2.9709	2.2266
1079332315	2.1163	2.9932	2.1097
1079332515	1.9908	3.0000	1.9792
1079332715	1.8654	2.9909	1.8591
1079332915	1.7422	2.9662	1.7310
1079333115	1.6235	2.9264	1.6174
1079333315	1.5102	2.8718	1.4997
1079333515	1.4047	2.8035	1.3982
1079333715	1.3086	2.7225	1.3039
1079333915	1.2238	2.6304	1.2160
1079334115	1.1508	2.5281	1.1451
1079334315	1.0913	2.4174	1.0887
1079334515	1.0461	2.3001	1.0371
1079334715	1.0161	2.1785	0.9993
1079334915	1.0014	2.0537	0.9968
1079335115	1.0026	1.9280	0.9944
1079335315	1.0195	1.8034	1.0138
1079335515	1.0518	1.6824	1.0492
1079335715	1.0991	1.5660	1.0984
1079335915	1.1607	1.4564	1.1588
1079336115	1.2355	1.3554	1.2273
1079336315	1.3220	1.2649	1.3136
1079336515	1.4196	1.1857	1.4151
1079336715	1.5264	1.1193	1.4941
1079336915	1.6401	1.0670	1.6383
1079337115	1.7600	1.0292	1.7568
1079337315	1.8837	1.0068	1.8760
1079337515	2.0092	1.0000	2.0058
1079337715	2.1341	1.0090	2.1267
1079337915	2.2573	1.0337	2.2516
1079338115	2.3765	1.0736	2.3741
1079338315	2.4898	1.1282	2.4764
1079338515	2.5949	1.1962	2.5828
1079338715	2.6910	1.2772	2.6755
1079338915	2.7762	1.3696	2.7625
1079339115	2.8492	1.4719	2.8423
1079339315	2.9085	1.5822	2.9011
1079339515	2.9538	1.6995	2.9495
1079339715	2.9839	1.8215	2.9801
1079339915	2.9986	1.9463	2.9946
1079340115	2.9974	2.0720	2.9914
1079340315	2.9805	2.1966	2.9793
1079340515	2.9481	2.3180	2.9422
1079340715	2.9007	2.4345	2.8979
1079340915	2.8393	2.5436	2.8342
1079341115	2.7645	2.6446	2.7617
1079341315	2.6776	2.7354	2.6706
1079341515	2.5804	2.8143	2.5771
1079341715	2.4736	2.8807	2.4635
1079341915	2.3594	2.9332	2.3483
1079342115	2.2395	2.9709	2.2338
1079342315	2.1163	2.9932	2.1065
1079342515	1.9908	3.0000	1.9800
1079342715	1.8654	2.9909	1.8575
1079342915	1.7422	2.9662	1.7318
1079343115	1.6235	2.9264	1.6182
1079343315	1.5102	2.8718	1.5053
1079343515	1.4047	2.8035	1.3990
1079343715	1.3086	2.7225	1.3023
1079343915	1.2238	2.6304	1.2201
1079344115	1.1508	2.5281	1.1443
1079344315	1.0913	2.4174	1.0879
1079344515	1.0461	2.3001	1.0404
1079344715	1.0161	2.1785	1.0138
1079344915	1.0014	2.0537	0.9952
1079345115	1.0026	1.9280	0.9985
1079345315	1.0195	1.8034	1.0122
1079345515	1.0518	1.6824	1.0452
1079345715	1.0991	1.5660	1.0936
1079345915	1.1607	1.4564	1.1556
1079346115	1.2355	1.3554	1.2305
1079346315	1.3220	1.2649	1.3216
1079346515	1.4196	1.1857	1.4199
1079346715	1.5264	1.1193	1.5223
1079346915	1.6401	1.0670	1.6375
1079347115	1.7600	1.0292	1.7560
1079347315	1.8837	1.0068	1.8414
1079347515	2.0092	1.0000	2.0018
1079347715	2.1341	1.0090	2.1299
1079347915	2.2573	1.0337	2.2508
1079348115	2.3765	1.0736	2.3700
1079348315	2.4898	1.1282	2.4853
1079348515	2.5949	1.1962	2.5892
1079348715	2.6910	1.2772	2.6755
1079348915	2.7762	1.3696	2.7665
1079349115	2.8492	1.4719	2.8310
1079349315	2.9085	1.5822	2.9067
1079349515	2.9538	1.6995	2.9486
1079349715	2.9839	1.8215	2.9801
1079349915	2.9986	1.9463	2.9833
1079350115	2.9974	2.0720	2.9873
1079350315	2.9805	2.1966	2.9777
1079350515	2.9481	2.3180	2.9390
1079350715	2.9007	2.4345	2.8947
1079350915	2.8393	2.5436	2.8302
1079351115	2.7645	2.6446	2.7665
1079351315	2.6776	2.7354	2.6626
1079351515	2.5804	2.8143	2.5804
1079351715	2.4736	2.8807	2.4651
1079351915	2.3594	2.9332	2.3596
1079352115	2.2395	2.9709	2.2338
1079352315	2.1163	2.9932	2.1073
1079352515	1.9908	3.0000	1.9856
1079352715	1.8654	2.9909	1.8591
1079352915	1.7422	2.9662	1.7278
1079353115	1.6235	2.9264	1.6133
1079353315	1.5102	2.8718	1.5045
1079353515	1.4047	2.8035	1.3949
1079353715	1.3086	2.7225	1.3015
1079353915	1.2238	2.6304	1.2168
1079354115	1.1508	2.5281	1.1306
1079354315	1.0913	2.4174	1.0847
1079354515	1.0461	2.3001	1.0404
1079354715	1.0161	2.1785	1.0154
1079354915	1.0014	2.0537	0.9952
1079355115	1.0026	1.9280	0.9977
1079355315	1.0195	1.8034	1.0154
1079355515	1.0518	1.6824	1.0484
1079355715	1.0991	1.5660	1.0927
1079355915	1.1607	1.4564	1.1556
1079356115	1.2355	1.3554	1.2088
1079356315	1.3220	1.2649	1.3152
1079356515	1.4196	1.1857	1.4143
1079356715	1.5264	1.1193	1.5207
1079356915	1.6401	1.0670	1.6311
1079357115	1.7600	1.0292	1.7536
1079357315	1.8837	1.0068	1.8760
1079357515	2.0092	1.0000	2.0082
1079357715	2.1341	1.0090	2.0896
1079357915	2.2573	1.0337	2.2492
1079358115	2.3765	1.0736	2.3676
1079358315	2.4898	1.1282	2.4853
1079358515	2.5949	1.1962	2.5788
1079358715	2.6910	1.2772	2.6755
1079358915	2.7762	1.3696	2.7722
1079359115	2.8492	1.4719	2.8423
1079359315	2.9085	1.5822	2.9003
1079359515	2.9538	1.6995	2.9374
1079359715	2.9839	1.8215	2.9777
1079359915	2.9986	1.9463	2.9930
1079360115	2.9974	2.0720	2.9881
1079360315	2.9805	2.1966	2.9648
1079360515	2.9481	2.3180	2.9374
1079360715	2.9007	2.4345	2.8882
1079360915	2.8393	2.5436	2.8310
1079361115	2.7645	2.6446	2.7528
1079361315	2.6776	2.7354	2.6384
1079361515	2.5804	2.8143	2.5707
1079361715	2.4736	2.8807	2.4651
1079361915	2.3594	2.9332	2.3475
1079362115	2.2395	2.9709	2.2282
1079362315	2.1163	2.9932	2.1130
1079362515	1.9908	3.0000	1.9832
1079362715	1.8654	2.9909	1.8607
1079362915	1.7422	2.9662	1.7342
1079363115	1.6235	2.9264	1.6125
1079363315	1.5102	2.8718	1.5053
1079363515	1.4047	2.8035	1.3949
1079363715	1.3086	2.7225	1.2990
1079363915	1.2238	2.6304	1.2160
1079364115	1.1508	2.5281	1.1492
1079364315	1.0913	2.4174	1.0903
1079364515	1.0461	2.3001	1.0379
1079364715	1.0161	2.1785	1.0130
1079364915	1.0014	2.0537	0.9936
1079365115	1.0026	1.9280	0.9993
1079365315	1.0195	1.8034	1.0122
1079365515	1.0518	1.6824	1.0452
1079365715	1.0991	1.5660	1.0952
1079365915	1.1607	1.4564	1.1548
1079366115	1.2355	1.3554	1.2330
1079366315	1.3220	1.2649	1.3152
1079366515	1.4196	1.1857	1.4151
1079366715	1.5264	1.1193	1.5239
1079366915	1.6401	1.0670	1.6343
1079367115	1.7600	1.0292	1.7616
1079367315	1.8837	1.0068	1.8551
1079367515	2.0092	1.0000	1.9953
1079367715	2.1341	1.0090	2.1275
1079367915	2.2573	1.0337	2.2443
1079368115	2.3765	1.0736	2.3757
1079368315	2.4898	1.1282	2.4804
1079368515	2.5949	1.1962	2.5763
1079368715	2.6910	1.2772	2.6738
1079368915	2.7762	1.3696	2.7496
1079369115	2.8492	1.4719	2.8390
1079369315	2.9085	1.5822	2.9035
1079369515	2.9538	1.6995	2.9438
1079369715	2.9839	1.8215	2.9793
1079369915	2.9986	1.9463	2.9994
1079370115	2.9974	2.0720	2.9881
1079370315	2.9805	2.1966	2.9744
1079370515	2.9481	2.3180	2.9374
1079370715	2.9007	2.4345	2.8938
1079370915	2.8393	2.5436	2.8310
1079371115	2.7645	2.6446	2.7585
1079371315	2.6776	2.7354	2.6714
1079371515	2.5804	2.8143	2.5739
1079371715	2.4736	2.8807	2.4667
1079371915	2.3594	2.9332	2.3483
1079372115	2.2395	2.9709	2.2338
1079372315	2.1163	2.9932	2.1065
1079372515	1.9908	3.0000	1.9864
1079372715	1.8654	2.9909	1.8567
1079372915	1.7422	2.9662	1.7415
1079373115	1.6235	2.9264	1.6230
1079373315	1.5102	2.8718	1.5037
1079373515	1.4047	2.8035	1.4022
1079373715	1.3086	2.7225	1.3039
1079373915	1.2238	2.6304	1.2168
1079374115	1.1508	2.5281	1.1500
1079374315	1.0913	2.4174	1.0839
1079374515	1.0461	2.3001	1.0420
1079374715	1.0161	2.1785	1.0138
