time[us]	ref_X[V]	ref_Y[V]	sig_I[V]
1335629707	2.9830	1.8165	2.9825
1335629907	2.9983	1.9412	2.9930
1335630107	2.9978	2.0669	2.9970
1335630307	2.9815	2.1916	2.9720
1335630507	2.9497	2.3132	2.9349
1335630707	2.9029	2.4299	2.8987
1335630907	2.8421	2.5393	2.8342
1335631107	2.7678	2.6407	2.7585
1335631307	2.6813	2.7320	2.6730
1335631507	2.5841	2.8117	2.5731
1335631707	2.4781	2.8783	2.4732
1335631907	2.3642	2.9313	2.3515
1335632107	2.2445	2.9697	2.2306
1335632307	2.1209	2.9927	2.1146
1335632507	1.9959	3.0000	1.9897
1335632707	1.8705	2.9916	1.8664
1335632907	1.7471	2.9675	1.7407
1335633107	1.6277	2.9281	1.6238
1335633307	1.5147	2.8743	1.5053
1335633507	1.4088	2.8065	1.4062
1335633707	1.3123	2.7260	1.2910
1335633907	1.2267	2.6340	1.2249
1335634107	1.1535	2.5324	1.1524
1335634307	1.0934	2.4220	1.0903
1335634507	1.0476	2.3049	1.0436
1335634707	1.0170	2.1835	1.0097
1335634907	1.0017	2.0588	0.9952
1335635107	1.0022	1.9331	0.9952
1335635307	1.0185	1.8084	1.0122
1335635507	1.0502	1.6873	1.0492
1335635707	1.0969	1.5706	1.0903
1335635907	1.1579	1.4607	1.1701
1335636107	1.2322	1.3593	1.2273
1335636307	1.3183	1.2684	1.3168
1335636507	1.4154	1.1886	1.4111
1335636707	1.5219	1.1217	1.5199
1335636907	1.6358	1.0687	1.6399
1335637107	1.7550	1.0305	1.7447
1335637307	1.8786	1.0074	1.8696
1335637507	2.0041	1.0000	1.9977
1335637707	2.1295	1.0084	2.1154
1335637907	2.2524	1.0324	2.2129
1335638107	2.3718	1.0717	2.3596
1335638307	2.4853	1.1257	2.4772
1335638507	2.5912	1.1935	2.5804
1335638707	2.6873	1.2736	2.6843
1335638907	2.7730	1.3656	2.7714
1335639107	2.8465	1.4676	2.8382
1335639307	2.9066	1.5780	2.9003
1335639507	2.9522	1.6946	2.9478
1335639707	2.9830	1.8165	2.9720
1335639907	2.9983	1.9412	2.9841
1335640107	2.9978	2.0669	2.9914
1335640307	2.9815	2.1916	2.9720
1335640507	2.9497	2.3132	2.9438
1335640707	2.9029	2.4299	2.9003
1335640907	2.8421	2.5393	2.8382
1335641107	2.7678	2.6407	2.7577
1335641307	2.6813	2.7320	2.6714
1335641507	2.5841	2.8117	2.5659
1335641707	2.4781	2.8783	2.4458
1335641907	2.3642	2.9313	2.3571
1335642107	2.2445	2.9697	2.2427
1335642307	2.1209	2.9927	2.1089
1335642507	1.9959	3.0000	1.9848
1335642707	1.8705	2.9916	1.8607
1335642907	1.7471	2.9675	1.7415
1335643107	1.6277	2.9281	1.6222
1335643307	1.5147	2.8743	1.5134
1335643507	1.4088	2.8065	1.3982
1335643707	1.3123	2.7260	1.3079
1335643907	1.2267	2.6340	1.2201
1335644107	1.1535	2.5324	1.1524
1335644307	1.0934	2.4220	1.0903
1335644507	1.0476	2.3049	1.0412
1335644707	1.0170	2.1835	1.0105
1335644907	1.0017	2.0588	0.9968
1335645107	1.0022	1.9331	0.9944
1335645307	1.0185	1.8084	1.0130
1335645507	1.0502	1.6873	1.0436
1335645707	1.0969	1.5706	1.0887
1335645907	1.1579	1.4607	1.1516
1335646107	1.2322	1.3593	1.2257
1335646307	1.3183	1.2684	1.3144
1335646507	1.4154	1.1886	1.4086
1335646707	1.5219	1.1217	1.5190
1335646907	1.6358	1.0687	1.6456
1335647107	1.7550	1.0305	1.7495
1335647307	1.8786	1.0074	1.8575
1335647507	2.0041	1.0000	1.9961
1335647707	2.1295	1.0084	2.1226
1335647907	2.2524	1.0324	2.2427
1335648107	2.3718	1.0717	2.3668
1335648307	2.4853	1.1257	2.4796
1335648507	2.5912	1.1935	2.5852
1335648707	2.6873	1.2736	2.6787
1335648907	2.7730	1.3656	2.7601
1335649107	2.8465	1.4676	2.8390
1335649307	2.9066	1.5780	2.9035
1335649507	2.9522	1.6946	2.9454
1335649707	2.9830	1.8165	2.9696
1335649907	2.9983	1.9412	2.9833
1335650107	2.9978	2.0669	2.9922
1335650307	2.9815	2.1916	2.9809
1335650507	2.9497	2.3132	2.9374
1335650707	2.9029	2.4299	2.8955
1335650907	2.8421	2.5393	2.8318
1335651107	2.7678	2.6407	2.7641
1335651307	2.6813	2.7320	2.6714
1335651507	2.5841	2.8117	2.5731
1335651707	2.4781	2.8783	2.4643
1335651907	2.3642	2.9313	2.3217
1335652107	2.2445	2.9697	2.2427
1335652307	2.1209	2.9927	2.1210
1335652507	1.9959	3.0000	1.9929
1335652707	1.8705	2.9916	1.8720
1335652907	1.7471	2.9675	1.7382
1335653107	1.6277	2.9281	1.6246
1335653307	1.5147	2.8743	1.5110
1335653507	1.4088	2.8065	1.4078
1335653707	1.3123	2.7260	1.3071
1335653907	1.2267	2.6340	1.2233
1335654107	1.1535	2.5324	1.1516
1335654307	1.0934	2.4220	1.0879
1335654507	1.0476	2.3049	1.0428
1335654707	1.0170	2.1835	1.0081
1335654907	1.0017	2.0588	0.9767
1335655107	1.0022	1.9331	0.9968
1335655307	1.0185	1.8084	1.0154
1335655507	1.0502	1.6873	1.0468
1335655707	1.0969	1.5706	1.0927
1335655907	1.1579	1.4607	1.1540
1335656107	1.2322	1.3593	1.2281
1335656307	1.3183	1.2684	1.3103
1335656507	1.4154	1.1886	1.3901
1335656707	1.5219	1.1217	1.5142
1335656907	1.6358	1.0687	1.6359
1335657107	1.7550	1.0305	1.7503
1335657307	1.8786	1.0074	1.8752
1335657507	2.0041	1.0000	1.9889
1335657707	2.1295	1.0084	2.1186
1335657907	2.2524	1.0324	2.2403
1335658107	2.3718	1.0717	2.3668
1335658307	2.4853	1.1257	2.4732
1335658507	2.5912	1.1935	2.5852
1335658707	2.6873	1.2736	2.6835
1335658907	2.7730	1.3656	2.7665
1335659107	2.8465	1.4676	2.8390
1335659307	2.9066	1.5780	2.8995
1335659507	2.9522	1.6946	2.9486
1335659707	2.9830	1.8165	2.9728
1335659907	2.9983	1.9412	2.9785
1335660107	2.9978	2.0669	2.9930
1335660307	2.9815	2.1916	2.9688
1335660507	2.9497	2.3132	2.9043
1335660707	2.9029	2.4299	2.8713
1335660907	2.8421	2.5393	2.8390
1335661107	2.7678	2.6407	2.7520
1335661307	2.6813	2.7320	2.6755
1335661507	2.5841	2.8117	2.5715
1335661707	2.4781	2.8783	2.4651
1335661907	2.3642	2.9313	2.3596
1335662107	2.2445	2.9697	2.2403
1335662307	2.1209	2.9927	2.1122
1335662507	1.9959	3.0000	1.9881
1335662707	1.8705	2.9916	1.8599
1335662907	1.7471	2.9675	1.7423
1335663107	1.6277	2.9281	1.6270
1335663307	1.5147	2.8743	1.5126
1335663507	1.4088	2.8065	1.4054
1335663707	1.3123	2.7260	1.3087
1335663907	1.2267	2.6340	1.2177
1335664107	1.1535	2.5324	1.1459
1335664307	1.0934	2.4220	1.0903
1335664507	1.0476	2.3049	1.0412
1335664707	1.0170	2.1835	1.0138
1335664907	1.0017	2.0588	0.9960
1335665107	1.0022	1.9331	0.9944
1335665307	1.0185	1.8084	0.9880
1335665507	1.0502	1.6873	1.0468
1335665707	1.0969	1.5706	1.0911
1335665907	1.1579	1.4607	1.1540
1335666107	1.2322	1.3593	1.2160
1335666307	1.3183	1.2684	1.3111
1335666507	1.4154	1.1886	1.4086
1335666707	1.5219	1.1217	1.5215
1335666907	1.6358	1.0687	1.6319
1335667107	1.7550	1.0305	1.7447
1335667307	1.8786	1.0074	1.8672
1335667507	2.0041	1.0000	1.9969
1335667707	2.1295	1.0084	2.1267
1335667907	2.2524	1.0324	2.2443
1335668107	2.3718	1.0717	2.3547
1335668307	2.4853	1.1257	2.4700
1335668507	2.5912	1.1935	2.5779
1335668707	2.6873	1.2736	2.6730
1335668907	2.7730	1.3656	2.7625
1335669107	2.8465	1.4676	2.8423
1335669307	2.9066	1.5780	2.8963
1335669507	2.9522	1.6946	2.9398
1335669707	2.9830	1.8165	2.9664
1335669907	2.9983	1.9412	2.9930
1335670107	2.9978	2.0669	2.9841
1335670307	2.9815	2.1916	2.9736
1335670507	2.9497	2.3132	2.9366
1335670707	2.9029	2.4299	2.8963
1335670907	2.8421	2.5393	2.8270
1335671107	2.7678	2.6407	2.7601
1335671307	2.6813	2.7320	2.6682
1335671507	2.5841	2.8117	2.5836
1335671707	2.4781	2.8783	2.4724
1335671907	2.3642	2.9313	2.3571
1335672107	2.2445	2.9697	2.2330
1335672307	2.1209	2.9927	2.1138
1335672507	1.9959	3.0000	1.9905
1335672707	1.8705	2.9916	1.8672
1335672907	1.7471	2.9675	1.7415
1335673107	1.6277	2.9281	1.5980
1335673307	1.5147	2.8743	1.5158
1335673507	1.4088	2.8065	1.4054
1335673707	1.3123	2.7260	1.3087
1335673907	1.2267	2.6340	1.2201
1335674107	1.1535	2.5324	1.1516
1335674307	1.0934	2.4220	1.0895
1335674507	1.0476	2.3049	1.0420
1335674707	1.0170	2.1835	1.0097
1335674907	1.0017	2.0588	0.9993
1335675107	1.0022	1.9331	0.9960
1335675307	1.0185	1.8084	1.0170
1335675507	1.0502	1.6873	1.0468
1335675707	1.0969	1.5706	1.0927
1335675907	1.1579	1.4607	1.1540
1335676107	1.2322	1.3593	1.2297
1335676307	1.3183	1.2684	1.3136
1335676507	1.4154	1.1886	1.4103
1335676707	1.5219	1.1217	1.5174
1335676907	1.6358	1.0687	1.6262
1335677107	1.7550	1.0305	1.7511
1335677307	1.8786	1.0074	1.8728
1335677507	2.0041	1.0000	1.9985
1335677707	2.1295	1.0084	2.1130
1335677907	2.2524	1.0324	2.2484
1335678107	2.3718	1.0717	2.3612
1335678307	2.4853	1.1257	2.4692
1335678507	2.5912	1.1935	2.5788
1335678707	2.6873	1.2736	2.6738
1335678907	2.7730	1.3656	2.7609
1335679107	2.8465	1.4676	2.8302
1335679307	2.9066	1.5780	2.8955
1335679507	2.9522	1.6946	2.9390
1335679707	2.9830	1.8165	2.9744
1335679907	2.9983	1.9412	2.9849
1335680107	2.9978	2.0669	2.9889
1335680307	2.9815	2.1916	2.9752
1335680507	2.9497	2.3132	2.9253
1335680707	2.9029	2.4299	2.8930
1335680907	2.8421	2.5393	2.8399
1335681107	2.7678	2.6407	2.7617
1335681307	2.6813	2.7320	2.6755
1335681507	2.5841	2.8117	2.5659
1335681707	2.4781	2.8783	2.4740
1335681907	2.3642	2.9313	2.3571
1335682107	2.2445	2.9697	2.2387
1335682307	2.1209	2.9927	2.1170
1335682507	1.9959	3.0000	1.9897
1335682707	1.8705	2.9916	1.8559
1335682907	1.7471	2.9675	1.7407
1335683107	1.6277	2.9281	1.6230
1335683307	1.5147	2.8743	1.5142
1335683507	1.4088	2.8065	1.4022
1335683707	1.3123	2.7260	1.3071
1335683907	1.2267	2.6340	1.2201
1335684107	1.1535	2.5324	1.1467
1335684307	1.0934	2.4220	1.0887
1335684507	1.0476	2.3049	1.0347
1335684707	1.0170	2.1835	1.0114
1335684907	1.0017	2.0588	0.9993
1335685107	1.0022	1.9331	1.0001
1335685307	1.0185	1.8084	1.0162
1335685507	1.0502	1.6873	1.0460
1335685707	1.0969	1.5706	1.0944
1335685907	1.1579	1.4607	1.1556
1335686107	1.2322	1.3593	1.2346
1335686307	1.3183	1.2684	1.3079
1335686507	1.4154	1.1886	1.4111
1335686707	1.5219	1.1217	1.5110
1335686907	1.6358	1.0687	1.6295
1335687107	1.7550	1.0305	1.7495
1335687307	1.8786	1.0074	1.8752
1335687507	2.0041	1.0000	1.9913
1335687707	2.1295	1.0084	2.1146
1335687907	2.2524	1.0324	2.2250
1335688107	2.3718	1.0717	2.3628
1335688307	2.4853	1.1257	2.4804
1335688507	2.5912	1.1935	2.5852
1335688707	2.6873	1.2736	2.6851
1335688907	2.7730	1.3656	2.7520
1335689107	2.8465	1.4676	2.8334
1335689307	2.9066	1.5780	2.8987
1335689507	2.9522	1.6946	2.9454
1335689707	2.9830	1.8165	2.9777
1335689907	2.9983	1.9412	2.9922
1335690107	2.9978	2.0669	2.9922
1335690307	2.9815	2.1916	2.9777
1335690507	2.9497	2.3132	2.9366
1335690707	2.9029	2.4299	2.9003
1335690907	2.8421	2.5393	2.8286
1335691107	2.7678	2.6407	2.7577
1335691307	2.6813	2.7320	2.6722
1335691507	2.5841	2.8117	2.5836
1335691707	2.4781	2.8783	2.4708
1335691907	2.3642	2.9313	2.3571
1335692107	2.2445	2.9697	2.2371
1335692307	2.1209	2.9927	2.1097
1335692507	1.9959	3.0000	1.9913
1335692707	1.8705	2.9916	1.8632
1335692907	1.7471	2.9675	1.7399
1335693107	1.6277	2.9281	1.6246
1335693307	1.5147	2.8743	1.5150
1335693507	1.4088	2.8065	1.4038
1335693707	1.3123	2.7260	1.3063
1335693907	1.2267	2.6340	1.2241
1335694107	1.1535	2.5324	1.1484
1335694307	1.0934	2.4220	1.0847
1335694507	1.0476	2.3049	1.0412
1335694707	1.0170	2.1835	1.0001
1335694907	1.0017	2.0588	0.9944
1335695107	1.0022	1.9331	0.9977
1335695307	1.0185	1.8084	1.0114
1335695507	1.0502	1.6873	1.0500
1335695707	1.0969	1.5706	1.0895
1335695907	1.1579	1.4607	1.1524
1335696107	1.2322	1.3593	1.2265
1335696307	1.3183	1.2684	1.3103
1335696507	1.4154	1.1886	1.4078
1335696707	1.5219	1.1217	1.5158
1335696907	1.6358	1.0687	1.6327
1335697107	1.7550	1.0305	1.7471
1335697307	1.8786	1.0074	1.8599
1335697507	2.0041	1.0000	1.9985
1335697707	2.1295	1.0084	2.1202
1335697907	2.2524	1.0324	2.2475
1335698107	2.3718	1.0717	2.3604
1335698307	2.4853	1.1257	2.4796
1335698507	2.5912	1.1935	2.5554
1335698707	2.6873	1.2736	2.6747
1335698907	2.7730	1.3656	2.7649
1335699107	2.8465	1.4676	2.8342
1335699307	2.9066	1.5780	2.9003
1335699507	2.9522	1.6946	2.9374
1335699707	2.9830	1.8165	2.9720
1335699907	2.9983	1.9412	2.9865
1335700107	2.9978	2.0669	2.9865
1335700307	2.9815	2.1916	2.9736
1335700507	2.9497	2.3132	2.9374
1335700707	2.9029	2.4299	2.9003
1335700907	2.8421	2.5393	2.8350
1335701107	2.7678	2.6407	2.7601
1335701307	2.6813	2.7320	2.6803
1335701507	2.5841	2.8117	2.5771
1335701707	2.4781	2.8783	2.4732
1335701907	2.3642	2.9313	2.3539
1335702107	2.2445	2.9697	2.2193
1335702307	2.1209	2.9927	2.1114
1335702507	1.9959	3.0000	1.9881
1335702707	1.8705	2.9916	1.8680
1335702907	1.7471	2.9675	1.7374
1335703107	1.6277	2.9281	1.6262
1335703307	1.5147	2.8743	1.5094
1335703507	1.4088	2.8065	1.3837
1335703707	1.3123	2.7260	1.3039
1335703907	1.2267	2.6340	1.2185
1335704107	1.1535	2.5324	1.1524
1335704307	1.0934	2.4220	1.0887
1335704507	1.0476	2.3049	1.0492
1335704707	1.0170	2.1835	1.0114
1335704907	1.0017	2.0588	0.9993
1335705107	1.0022	1.9331	0.9977
1335705307	1.0185	1.8084	1.0122
1335705507	1.0502	1.6873	1.0468
1335705707	1.0969	1.5706	1.0952
1335705907	1.1579	1.4607	1.1540
1335706107	1.2322	1.3593	1.2314
1335706307	1.3183	1.2684	1.3079
1335706507	1.4154	1.1886	1.4086
1335706707	1.5219	1.1217	1.5174
1335706907	1.6358	1.0687	1.6286
1335707107	1.7550	1.0305	1.7495
1335707307	1.8786	1.0074	1.8672
1335707507	2.0041	1.0000	1.9752
1335707707	2.1295	1.0084	2.1234
1335707907	2.2524	1.0324	2.2387
1335708107	2.3718	1.0717	2.3563
1335708307	2.4853	1.1257	2.4724
1335708507	2.5912	1.1935	2.5796
1335708707	2.6873	1.2736	2.6738
1335708907	2.7730	1.3656	2.7689
1335709107	2.8465	1.4676	2.8455
1335709307	2.9066	1.5780	2.8995
1335709507	2.9522	1.6946	2.9470
1335709707	2.9830	1.8165	2.9825
1335709907	2.9983	1.9412	2.9938
1335710107	2.9978	2.0669	2.9914
1335710307	2.9815	2.1916	2.9640
1335710507	2.9497	2.3132	2.9454
1335710707	2.9029	2.4299	2.8987
1335710907	2.8421	2.5393	2.8342
1335711107	2.7678	2.6407	2.7657
1335711307	2.6813	2.7320	2.6706
1335711507	2.5841	2.8117	2.5731
1335711707	2.4781	2.8783	2.4692
1335711907	2.3642	2.9313	2.3571
1335712107	2.2445	2.9697	2.2475
1335712307	2.1209	2.9927	2.1186
1335712507	1.9959	3.0000	1.9913
1335712707	1.8705	2.9916	1.8583
1335712907	1.7471	2.9675	1.7399
1335713107	1.6277	2.9281	1.6246
1335713307	1.5147	2.8743	1.5102
1335713507	1.4088	2.8065	1.4062
1335713707	1.3123	2.7260	1.3071
1335713907	1.2267	2.6340	1.2193
1335714107	1.1535	2.5324	1.1484
1335714307	1.0934	2.4220	1.0903
1335714507	1.0476	2.3049	1.0468
1335714707	1.0170	2.1835	1.0105
1335714907	1.0017	2.0588	0.9993
1335715107	1.0022	1.9331	0.9904
1335715307	1.0185	1.8084	1.0146
1335715507	1.0502	1.6873	1.0468
1335715707	1.0969	1.5706	1.0895
1335715907	1.1579	1.4607	1.1508
1335716107	1.2322	1.3593	1.2209
1335716307	1.3183	1.2684	1.3136
1335716507	1.4154	1.1886	1.3925
1335716707	1.5219	1.1217	1.5158
1335716907	1.6358	1.0687	1.6246
1335717107	1.7550	1.0305	1.7503
1335717307	1.8786	1.0074	1.8720
1335717507	2.0041	1.0000	1.9969
1335717707	2.1295	1.0084	2.1194
1335717907	2.2524	1.0324	2.2484
1335718107	2.3718	1.0717	2.3652
1335718307	2.4853	1.1257	2.4756
1335718507	2.5912	1.1935	2.5570
1335718707	2.6873	1.2736	2.6803
1335718907	2.7730	1.3656	2.7722
1335719107	2.8465	1.4676	2.8399
1335719307	2.9066	1.5780	2.8987
1335719507	2.9522	1.6946	2.9414
1335719707	2.9830	1.8165	2.9785
1335719907	2.9983	1.9412	2.9897
1335720107	2.9978	2.0669	2.9897
1335720307	2.9815	2.1916	2.9720
1335720507	2.9497	2.3132	2.9462
1335720707	2.9029	2.4299	2.8938
1335720907	2.8421	2.5393	2.8382
1335721107	2.7678	2.6407	2.7528
1335721307	2.6813	2.7320	2.6771
1335721507	2.5841	2.8117	2.5763
1335721707	2.4781	2.8783	2.4659
1335721907	2.3642	2.9313	2.3620
1335722107	2.2445	2.9697	2.2347
1335722307	2.1209	2.9927	2.1154
1335722507	1.9959	3.0000	1.9905
1335722707	1.8705	2.9916	1.8615
1335722907	1.7471	2.9675	1.7447
1335723107	1.6277	2.9281	1.6141
1335723307	1.5147	2.8743	1.5126
1335723507	1.4088	2.8065	1.4006
1335723707	1.3123	2.7260	1.3071
1335723907	1.2267	2.6340	1.2193
1335724107	1.1535	2.5324	1.1500
1335724307	1.0934	2.4220	1.0863
1335724507	1.0476	2.3049	1.0412
1335724707	1.0170	2.1835	0.9880
1335724907	1.0017	2.0588	0.9977
1335725107	1.0022	1.9331	0.9993
1335725307	1.0185	1.8084	1.0114
1335725507	1.0502	1.6873	1.0468
1335725707	1.0969	1.5706	1.0831
1335725907	1.1579	1.4607	1.1524
1335726107	1.2322	1.3593	1.2273
1335726307	1.3183	1.2684	1.3103
1335726507	1.4154	1.1886	1.4143
1335726707	1.5219	1.1217	1.5110
1335726907	1.6358	1.0687	1.6254
1335727107	1.7550	1.0305	1.7463
1335727307	1.8786	1.0074	1.8704
1335727507	2.0041	1.0000	2.0001
1335727707	2.1295	1.0084	2.1307
1335727907	2.2524	1.0324	2.2427
1335728107	2.3718	1.0717	2.3571
1335728307	2.4853	1.1257	2.4845
1335728507	2.5912	1.1935	2.5828
1335728707	2.6873	1.2736	2.6763
1335728907	2.7730	1.3656	2.7440
1335729107	2.8465	1.4676	2.8415
1335729307	2.9066	1.5780	2.9027
1335729507	2.9522	1.6946	2.9470
1335729707	2.9830	1.8165	2.9849
1335729907	2.9983	1.9412	2.9889
1335730107	2.9978	2.0669	2.9857
1335730307	2.9815	2.1916	2.9632
1335730507	2.9497	2.3132	2.9390
1335730707	2.9029	2.4299	2.8971
1335730907	2.8421	2.5393	2.8407
1335731107	2.7678	2.6407	2.7609
1335731307	2.6813	2.7320	2.6682
1335731507	2.5841	2.8117	2.5812
1335731707	2.4781	2.8783	2.4716
1335731907	2.3642	2.9313	2.3547
1335732107	2.2445	2.9697	2.2379
1335732307	2.1209	2.9927	2.1122
1335732507	1.9959	3.0000	1.9905
1335732707	1.8705	2.9916	1.8607
1335732907	1.7471	2.9675	1.7463
1335733107	1.6277	2.9281	1.6190
1335733307	1.5147	2.8743	1.5247
1335733507	1.4088	2.8065	1.4078
1335733707	1.3123	2.7260	1.3031
1335733907	1.2267	2.6340	1.2249
1335734107	1.1535	2.5324	1.1524
1335734307	1.0934	2.4220	1.0895
1335734507	1.0476	2.3049	1.0436
1335734707	1.0170	2.1835	1.0138
1335734907	1.0017	2.0588	0.9960
1335735107	1.0022	1.9331	0.9952
1335735307	1.0185	1.8084	1.0146
1335735507	1.0502	1.6873	1.0420
1335735707	1.0969	1.5706	1.0927
1335735907	1.1579	1.4607	1.1540
1335736107	1.2322	1.3593	1.2305
1335736307	1.3183	1.2684	1.3063
1335736507	1.4154	1.1886	1.4111
1335736707	1.5219	1.1217	1.5166
1335736907	1.6358	1.0687	1.6335
1335737107	1.7550	1.0305	1.7439
1335737307	1.8786	1.0074	1.8744
1335737507	2.0041	1.0000	2.0034
1335737707	2.1295	1.0084	2.1259
1335737907	2.2524	1.0324	2.2451
1335738107	2.3718	1.0717	2.3612
1335738307	2.4853	1.1257	2.4764
1335738507	2.5912	1.1935	2.5755
1335738707	2.6873	1.2736	2.6706
1335738907	2.7730	1.3656	2.7625
1335739107	2.8465	1.4676	2.8334
1335739307	2.9066	1.5780	2.9011
1335739507	2.9522	1.6946	2.9495
1335739707	2.9830	1.8165	2.9744
1335739907	2.9983	1.9412	2.9889
1335740107	2.9978	2.0669	2.9833
1335740307	2.9815	2.1916	2.9744
1335740507	2.9497	2.3132	2.9341
1335740707	2.9029	2.4299	2.8987
1335740907	2.8421	2.5393	2.8374
1335741107	2.7678	2.6407	2.7649
1335741307	2.6813	2.7320	2.6714
1335741507	2.5841	2.8117	2.5779
1335741707	2.4781	2.8783	2.4708
1335741907	2.3642	2.9313	2.3588
1335742107	2.2445	2.9697	2.2411
1335742307	2.1209	2.9927	2.1146
1335742507	1.9959	3.0000	1.9897
1335742707	1.8705	2.9916	1.8640
1335742907	1.7471	2.9675	1.7423
1335743107	1.6277	2.9281	1.6230
1335743307	1.5147	2.8743	1.5158
1335743507	1.4088	2.8065	1.3990
1335743707	1.3123	2.7260	1.3079
1335743907	1.2267	2.6340	1.2201
1335744107	1.1535	2.5324	1.1475
1335744307	1.0934	2.4220	1.0871
1335744507	1.0476	2.3049	1.0460
1335744707	1.0170	2.1835	1.0097
1335744907	1.0017	2.0588	0.9977
1335745107	1.0022	1.9331	0.9960
1335745307	1.0185	1.8084	1.0114
1335745507	1.0502	1.6873	1.0428
1335745707	1.0969	1.5706	1.0911
1335745907	1.1579	1.4607	1.1516
1335746107	1.2322	1.3593	1.2273
1335746307	1.3183	1.2684	1.3127
1335746507	1.4154	1.1886	1.4103
1335746707	1.5219	1.1217	1.5199
1335746907	1.6358	1.0687	1.6335
1335747107	1.7550	1.0305	1.7439
1335747307	1.8786	1.0074	1.8656
1335747507	2.0041	1.0000	1.9921
1335747707	2.1295	1.0084	2.1122
1335747907	2.2524	1.0324	2.2427
1335748107	2.3718	1.0717	2.3660
1335748307	2.4853	1.1257	2.4804
1335748507	2.5912	1.1935	2.5796
1335748707	2.6873	1.2736	2.6779
1335748907	2.7730	1.3656	2.7697
1335749107	2.8465	1.4676	2.8165
1335749307	2.9066	1.5780	2.8963
1335749507	2.9522	1.6946	2.9390
1335749707	2.9830	1.8165	2.9793
1335749907	2.9983	1.9412	2.9873
1335750107	2.9978	2.0669	2.9914
1335750307	2.9815	2.1916	2.9406
1335750507	2.9497	2.3132	2.9398
1335750707	2.9029	2.4299	2.8938
1335750907	2.8421	2.5393	2.8366
1335751107	2.7678	2.6407	2.7585
1335751307	2.6813	2.7320	2.6730
1335751507	2.5841	2.8117	2.5715
1335751707	2.4781	2.8783	2.4684
1335751907	2.3642	2.9313	2.3499
1335752107	2.2445	2.9697	2.2371
1335752307	2.1209	2.9927	2.1122
1335752507	1.9959	3.0000	1.9832
1335752707	1.8705	2.9916	1.8317
1335752907	1.7471	2.9675	1.7399
1335753107	1.6277	2.9281	1.6246
1335753307	1.5147	2.8743	1.5134
1335753507	1.4088	2.8065	1.4062
1335753707	1.3123	2.7260	1.3119
1335753907	1.2267	2.6340	1.2217
1335754107	1.1535	2.5324	1.1492
1335754307	1.0934	2.4220	1.0895
1335754507	1.0476	2.3049	1.0404
1335754707	1.0170	2.1835	1.0081
1335754907	1.0017	2.0588	0.9968
1335755107	1.0022	1.9331	0.9985
1335755307	1.0185	1.8084	1.0138
1335755507	1.0502	1.6873	1.0476
1335755707	1.0969	1.5706	1.0927
1335755907	1.1579	1.4607	1.1556
1335756107	1.2322	1.3593	1.2305
1335756307	1.3183	1.2684	1.3127
1335756507	1.4154	1.1886	1.4095
1335756707	1.5219	1.1217	1.5223
1335756907	1.6358	1.0687	1.6278
1335757107	1.7550	1.0305	1.7495
1335757307	1.8786	1.0074	1.8519
1335757507	2.0041	1.0000	1.9993
1335757707	2.1295	1.0084	2.1081
1335757907	2.2524	1.0324	2.2395
1335758107	2.3718	1.0717	2.3652
1335758307	2.4853	1.1257	2.4732
1335758507	2.5912	1.1935	2.5788
1335758707	2.6873	1.2736	2.6787
1335758907	2.7730	1.3656	2.7423
1335759107	2.8465	1.4676	2.8366
1335759307	2.9066	1.5780	2.8963
1335759507	2.9522	1.6946	2.9470
1335759707	2.9830	1.8165	2.9801
1335759907	2.9983	1.9412	2.9720
1335760107	2.9978	2.0669	2.9938
1335760307	2.9815	2.1916	2.9696
1335760507	2.9497	2.3132	2.9358
1335760707	2.9029	2.4299	2.8955
1335760907	2.8421	2.5393	2.8334
1335761107	2.7678	2.6407	2.7577
1335761307	2.6813	2.7320	2.6690
1335761507	2.5841	2.8117	2.5788
1335761707	2.4781	2.8783	2.4651
1335761907	2.3642	2.9313	2.3588
1335762107	2.2445	2.9697	2.2387
1335762307	2.1209	2.9927	2.0912
1335762507	1.9959	3.0000	1.9897
1335762707	1.8705	2.9916	1.8672
1335762907	1.7471	2.9675	1.7382
1335763107	1.6277	2.9281	1.6295
1335763307	1.5147	2.8743	1.5126
1335763507	1.4088	2.8065	1.4022
1335763707	1.3123	2.7260	1.3095
1335763907	1.2267	2.6340	1.2015
1335764107	1.1535	2.5324	1.1484
1335764307	1.0934	2.4220	1.0895
1335764507	1.0476	2.3049	1.0428
1335764707	1.0170	2.1835	1.0114
1335764907	1.0017	2.0588	1.0001
1335765107	1.0022	1.9331	0.9968
1335765307	1.0185	1.8084	1.0130
1335765507	1.0502	1.6873	1.0476
1335765707	1.0969	1.5706	1.0944
1335765907	1.1579	1.4607	1.1540
1335766107	1.2322	1.3593	1.2257
1335766307	1.3183	1.2684	1.3160
1335766507	1.4154	1.1886	1.4046
1335766707	1.5219	1.1217	1.5223
1335766907	1.6358	1.0687	1.6004
1335767107	1.7550	1.0305	1.7511
1335767307	1.8786	1.0074	1.8793
1335767507	2.0041	1.0000	2.0001
1335767707	2.1295	1.0084	2.1234
1335767907	2.2524	1.0324	2.2395
1335768107	2.3718	1.0717	2.3620
1335768307	2.4853	1.1257	2.4837
1335768507	2.5912	1.1935	2.5659
1335768707	2.6873	1.2736	2.6803
1335768907	2.7730	1.3656	2.7697
1335769107	2.8465	1.4676	2.8358
