time[us]	ref_X[V]	ref_Y[V]	sig_I[V]
321825681	1.0900	1.5854	1.0847
321825881	1.1492	1.4745	1.1443
321826081	1.2218	1.3720	1.2185
321826281	1.3064	1.2796	1.3015
321826481	1.4022	1.1983	1.4054
321826681	1.5075	1.1297	1.4739
321826881	1.6206	1.0748	1.6101
321827081	1.7392	1.0346	1.7350
321827281	1.8624	1.0095	1.8519
321827481	1.9877	1.0001	1.9711
321827681	2.1133	1.0064	2.1049
321827881	2.2365	1.0284	2.2322
321828081	2.3566	1.0657	2.3434
321828281	2.4709	1.1178	2.4651
321828481	2.5779	1.1839	2.5675
321828681	2.6753	1.2625	2.6634
321828881	2.7625	1.3530	2.7496
321829081	2.8377	1.4538	2.7971
321829281	2.8996	1.5632	2.8922
321829481	2.9471	1.6790	2.9341
321829681	2.9799	1.8004	2.9672
321829881	2.9972	1.9249	2.9930
321830081	2.9987	2.0511	2.9970
321830281	2.9845	2.1755	2.9704
321830481	2.9547	2.2976	2.9503
321830681	2.9098	2.4150	2.9003
321830881	2.8508	2.5255	2.8511
321831081	2.7782	2.6280	2.7714
321831281	2.6932	2.7207	2.6908
321831481	2.5973	2.8020	2.5949
321831681	2.4925	2.8703	2.4877
321831881	2.3794	2.9252	2.3676
321832081	2.2603	2.9655	2.2484
321832281	2.1371	2.9906	2.1396
321832481	2.0123	2.9999	2.0018
321832681	1.8867	2.9936	1.8760
321832881	1.7630	2.9715	1.7584
321833081	1.6430	2.9341	1.6311
321833281	1.5291	2.8822	1.5215
321833481	1.4221	2.8161	1.4167
321833681	1.3243	2.7372	1.3160
321833881	1.2371	2.6466	1.2314
321834081	1.1623	2.5462	1.1580
321834281	1.1004	2.4368	1.0952
321834481	1.0527	2.3205	1.0428
321834681	1.0200	2.1991	1.0130
321834881	1.0028	2.0751	1.0057
321835081	1.0013	1.9494	0.9936
321835281	1.0155	1.8245	1.0105
321835481	1.0453	1.7024	1.0347
321835681	1.0900	1.5854	1.0855
321835881	1.1492	1.4745	1.1427
321836081	1.2218	1.3720	1.2217
321836281	1.3064	1.2796	1.2999
321836481	1.4022	1.1983	1.3958
321836681	1.5075	1.1297	1.5053
321836881	1.6206	1.0748	1.6133
321837081	1.7392	1.0346	1.7334
321837281	1.8624	1.0095	1.8575
321837481	1.9877	1.0001	1.9816
321837681	2.1133	1.0064	2.1065
321837881	2.2365	1.0284	2.2274
321838081	2.3566	1.0657	2.3370
321838281	2.4709	1.1178	2.4619
321838481	2.5779	1.1839	2.5659
321838681	2.6753	1.2625	2.6642
321838881	2.7625	1.3530	2.7512
321839081	2.8377	1.4538	2.8278
321839281	2.8996	1.5632	2.8898
321839481	2.9471	1.6790	2.9349
321839681	2.9799	1.8004	2.9728
321839881	2.9972	1.9249	2.9833
321840081	2.9987	2.0511	2.9897
321840281	2.9845	2.1755	2.9696
321840481	2.9547	2.2976	2.9527
321840681	2.9098	2.4150	2.8963
321840881	2.8508	2.5255	2.8423
321841081	2.7782	2.6280	2.7609
321841281	2.6932	2.7207	2.6924
321841481	2.5973	2.8020	2.5900
321841681	2.4925	2.8703	2.4933
321841881	2.3794	2.9252	2.3797
321842081	2.2603	2.9655	2.2629
321842281	2.1371	2.9906	2.1347
321842481	2.0123	2.9999	2.0090
321842681	1.8867	2.9936	1.8777
321842881	1.7630	2.9715	1.7568
321843081	1.6430	2.9341	1.6343
321843281	1.5291	2.8822	1.5239
321843481	1.4221	2.8161	1.4151
321843681	1.3243	2.7372	1.3208
321843881	1.2371	2.6466	1.2362
321844081	1.1623	2.5462	1.1556
321844281	1.1004	2.4368	1.0919
321844481	1.0527	2.3205	1.0476
321844681	1.0200	2.1991	1.0178
321844881	1.0028	2.0751	0.9952
321845081	1.0013	1.9494	0.9928
321845281	1.0155	1.8245	1.0130
321845481	1.0453	1.7024	1.0404
321845681	1.0900	1.5854	1.0879
321845881	1.1492	1.4745	1.1387
321846081	1.2218	1.3720	1.1862
321846281	1.3064	1.2796	1.3039
321846481	1.4022	1.1983	1.3966
321846681	1.5075	1.1297	1.4973
321846881	1.6206	1.0748	1.6101
321847081	1.7392	1.0346	1.7310
321847281	1.8624	1.0095	1.8551
321847481	1.9877	1.0001	1.9792
321847681	2.1133	1.0064	2.0735
321847881	2.2365	1.0284	2.2290
321848081	2.3566	1.0657	2.3442
321848281	2.4709	1.1178	2.4579
321848481	2.5779	1.1839	2.5618
321848681	2.6753	1.2625	2.6634
321848881	2.7625	1.3530	2.7601
321849081	2.8377	1.4538	2.8286
321849281	2.8996	1.5632	2.8930
321849481	2.9471	1.6790	2.9374
321849681	2.9799	1.8004	2.9712
321849881	2.9972	1.9249	2.9922
321850081	2.9987	2.0511	2.9849
321850281	2.9845	2.1755	2.9793
321850481	2.9547	2.2976	2.9478
321850681	2.9098	2.4150	2.9035
321850881	2.8508	2.5255	2.8519
321851081	2.7782	2.6280	2.7415
321851281	2.6932	2.7207	2.6892
321851481	2.5973	2.8020	2.5876
321851681	2.4925	2.8703	2.4885
321851881	2.3794	2.9252	2.3692
321852081	2.2603	2.9655	2.2516
321852281	2.1371	2.9906	2.1307
321852481	2.0123	2.9999	1.9800
321852681	1.8867	2.9936	1.8817
321852881	1.7630	2.9715	1.7584
321853081	1.6430	2.9341	1.6375
321853281	1.5291	2.8822	1.5255
321853481	1.4221	2.8161	1.4159
321853681	1.3243	2.7372	1.3176
321853881	1.2371	2.6466	1.2330
321854081	1.1623	2.5462	1.1540
321854281	1.1004	2.4368	1.0944
321854481	1.0527	2.3205	1.0460
321854681	1.0200	2.1991	1.0154
321854881	1.0028	2.0751	0.9985
321855081	1.0013	1.9494	0.9944
321855281	1.0155	1.8245	1.0081
321855481	1.0453	1.7024	1.0412
321855681	1.0900	1.5854	1.0871
321855881	1.1492	1.4745	1.1451
321856081	1.2218	1.3720	1.2233
321856281	1.3064	1.2796	1.3039
321856481	1.4022	1.1983	1.3949
321856681	1.5075	1.1297	1.4981
321856881	1.6206	1.0748	1.6109
321857081	1.7392	1.0346	1.7253
321857281	1.8624	1.0095	1.8559
321857481	1.9877	1.0001	1.9776
321857681	2.1133	1.0064	2.0993
321857881	2.2365	1.0284	2.2250
321858081	2.3566	1.0657	2.3539
321858281	2.4709	1.1178	2.4627
321858481	2.5779	1.1839	2.5723
321858681	2.6753	1.2625	2.6714
321858881	2.7625	1.3530	2.7585
321859081	2.8377	1.4538	2.8318
321859281	2.8996	1.5632	2.8938
321859481	2.9471	1.6790	2.9414
321859681	2.9799	1.8004	2.9680
321859881	2.9972	1.9249	2.9793
321860081	2.9987	2.0511	2.9930
321860281	2.9845	2.1755	2.9777
321860481	2.9547	2.2976	2.9486
321860681	2.9098	2.4150	2.9043
321860881	2.8508	2.5255	2.8479
321861081	2.7782	2.6280	2.7714
321861281	2.6932	2.7207	2.6867
321861481	2.5973	2.8020	2.5812
321861681	2.4925	2.8703	2.4845
321861881	2.3794	2.9252	2.3491
321862081	2.2603	2.9655	2.2621
321862281	2.1371	2.9906	2.1323
321862481	2.0123	2.9999	1.9832
321862681	1.8867	2.9936	1.8865
321862881	1.7630	2.9715	1.7568
321863081	1.6430	2.9341	1.6319
321863281	1.5291	2.8822	1.5239
321863481	1.4221	2.8161	1.4127
321863681	1.3243	2.7372	1.3224
321863881	1.2371	2.6466	1.2346
321864081	1.1623	2.5462	1.1588
321864281	1.1004	2.4368	1.0960
321864481	1.0527	2.3205	1.0186
321864681	1.0200	2.1991	1.0170
321864881	1.0028	2.0751	0.9960
321865081	1.0013	1.9494	0.9912
321865281	1.0155	1.8245	1.0089
321865481	1.0453	1.7024	1.0388
321865681	1.0900	1.5854	1.0887
321865881	1.1492	1.4745	1.1435
321866081	1.2218	1.3720	1.2177
321866281	1.3064	1.2796	1.3047
321866481	1.4022	1.1983	1.3958
321866681	1.5075	1.1297	1.4997
321866881	1.6206	1.0748	1.6117
321867081	1.7392	1.0346	1.7310
321867281	1.8624	1.0095	1.8527
321867481	1.9877	1.0001	1.9800
321867681	2.1133	1.0064	2.1073
321867881	2.2365	1.0284	2.2298
321868081	2.3566	1.0657	2.3515
321868281	2.4709	1.1178	2.4611
321868481	2.5779	1.1839	2.5683
321868681	2.6753	1.2625	2.6610
321868881	2.7625	1.3530	2.7528
321869081	2.8377	1.4538	2.8092
321869281	2.8996	1.5632	2.8938
321869481	2.9471	1.6790	2.9341
321869681	2.9799	1.8004	2.9760
321869881	2.9972	1.9249	2.9849
321870081	2.9987	2.0511	2.9978
321870281	2.9845	2.1755	2.9728
321870481	2.9547	2.2976	2.9390
321870681	2.9098	2.4150	2.9035
321870881	2.8508	2.5255	2.8471
321871081	2.7782	2.6280	2.7754
321871281	2.6932	2.7207	2.6916
321871481	2.5973	2.8020	2.5836
321871681	2.4925	2.8703	2.4684
321871881	2.3794	2.9252	2.3700
321872081	2.2603	2.9655	2.2556
321872281	2.1371	2.9906	2.1315
321872481	2.0123	2.9999	2.0058
321872681	1.8867	2.9936	1.8760
321872881	1.7630	2.9715	1.7358
321873081	1.6430	2.9341	1.6351
321873281	1.5291	2.8822	1.5190
321873481	1.4221	2.8161	1.4167
321873681	1.3243	2.7372	1.3192
321873881	1.2371	2.6466	1.2330
321874081	1.1623	2.5462	1.1588
321874281	1.1004	2.4368	1.0968
321874481	1.0527	2.3205	1.0484
321874681	1.0200	2.1991	1.0114
321874881	1.0028	2.0751	0.9985
321875081	1.0013	1.9494	0.9936
321875281	1.0155	1.8245	1.0105
321875481	1.0453	1.7024	1.0371
321875681	1.0900	1.5854	1.0871
321875881	1.1492	1.4745	1.1121
321876081	1.2218	1.3720	1.2185
321876281	1.3064	1.2796	1.3023
321876481	1.4022	1.1983	1.3966
321876681	1.5075	1.1297	1.5037
321876881	1.6206	1.0748	1.5875
321877081	1.7392	1.0346	1.7326
321877281	1.8624	1.0095	1.8559
321877481	1.9877	1.0001	1.9856
321877681	2.1133	1.0064	2.0985
321877881	2.2365	1.0284	2.2290
321878081	2.3566	1.0657	2.3531
321878281	2.4709	1.1178	2.4595
321878481	2.5779	1.1839	2.5675
321878681	2.6753	1.2625	2.6634
321878881	2.7625	1.3530	2.7585
321879081	2.8377	1.4538	2.8245
321879281	2.8996	1.5632	2.8963
321879481	2.9471	1.6790	2.9382
321879681	2.9799	1.8004	2.9374
321879881	2.9972	1.9249	2.9897
321880081	2.9987	2.0511	2.9938
321880281	2.9845	2.1755	2.9752
321880481	2.9547	2.2976	2.9430
321880681	2.9098	2.4150	2.9027
321880881	2.8508	2.5255	2.8447
321881081	2.7782	2.6280	2.7673
321881281	2.6932	2.7207	2.6884
321881481	2.5973	2.8020	2.5876
321881681	2.4925	2.8703	2.4869
321881881	2.3794	2.9252	2.3741
321882081	2.2603	2.9655	2.2596
321882281	2.1371	2.9906	2.1331
321882481	2.0123	2.9999	2.0050
321882681	1.8867	2.9936	1.8801
321882881	1.7630	2.9715	1.7568
321883081	1.6430	2.9341	1.6343
321883281	1.5291	2.8822	1.4892
321883481	1.4221	2.8161	1.4199
321883681	1.3243	2.7372	1.3192
321883881	1.2371	2.6466	1.2322
321884081	1.1623	2.5462	1.1564
321884281	1.1004	2.4368	1.0976
321884481	1.0527	2.3205	1.0420
321884681	1.0200	2.1991	1.0114
321884881	1.0028	2.0751	0.9993
321885081	1.0013	1.9494	0.9944
321885281	1.0155	1.8245	1.0097
321885481	1.0453	1.7024	1.0404
321885681	1.0900	1.5854	1.0678
321885881	1.1492	1.4745	1.1419
321886081	1.2218	1.3720	1.2177
321886281	1.3064	1.2796	1.3031
321886481	1.4022	1.1983	1.3974
321886681	1.5075	1.1297	1.5045
321886881	1.6206	1.0748	1.6158
321887081	1.7392	1.0346	1.7270
321887281	1.8624	1.0095	1.8535
321887481	1.9877	1.0001	1.9832
321887681	2.1133	1.0064	2.1089
321887881	2.2365	1.0284	2.2274
321888081	2.3566	1.0657	2.3451
321888281	2.4709	1.1178	2.4651
321888481	2.5779	1.1839	2.5739
321888681	2.6753	1.2625	2.6658
321888881	2.7625	1.3530	2.7464
321889081	2.8377	1.4538	2.8334
321889281	2.8996	1.5632	2.8955
321889481	2.9471	1.6790	2.9358
321889681	2.9799	1.8004	2.9768
321889881	2.9972	1.9249	2.9914
321890081	2.9987	2.0511	2.9938
321890281	2.9845	2.1755	2.9793
321890481	2.9547	2.2976	2.9495
321890681	2.9098	2.4150	2.9003
321890881	2.8508	2.5255	2.8415
321891081	2.7782	2.6280	2.7673
321891281	2.6932	2.7207	2.6803
321891481	2.5973	2.8020	2.5852
321891681	2.4925	2.8703	2.4877
321891881	2.3794	2.9252	2.3725
321892081	2.2603	2.9655	2.2548
321892281	2.1371	2.9906	2.1299
321892481	2.0123	2.9999	2.0098
321892681	1.8867	2.9936	1.8857
321892881	1.7630	2.9715	1.7664
321893081	1.6430	2.9341	1.6327
321893281	1.5291	2.8822	1.5199
321893481	1.4221	2.8161	1.4191
321893681	1.3243	2.7372	1.3200
321893881	1.2371	2.6466	1.2305
321894081	1.1623	2.5462	1.1548
321894281	1.1004	2.4368	1.0936
321894481	1.0527	2.3205	1.0468
321894681	1.0200	2.1991	1.0138
321894881	1.0028	2.0751	0.9993
321895081	1.0013	1.9494	0.9928
321895281	1.0155	1.8245	1.0097
321895481	1.0453	1.7024	1.0396
321895681	1.0900	1.5854	1.0839
321895881	1.1492	1.4745	1.1419
321896081	1.2218	1.3720	1.2177
321896281	1.3064	1.2796	1.2982
321896481	1.4022	1.1983	1.3974
321896681	1.5075	1.1297	1.5021
321896881	1.6206	1.0748	1.6149
321897081	1.7392	1.0346	1.7253
321897281	1.8624	1.0095	1.8495
321897481	1.9877	1.0001	1.9768
321897681	2.1133	1.0064	2.1017
321897881	2.2365	1.0284	2.2266
321898081	2.3566	1.0657	2.3459
321898281	2.4709	1.1178	2.4603
321898481	2.5779	1.1839	2.5586
321898681	2.6753	1.2625	2.6666
321898881	2.7625	1.3530	2.7158
321899081	2.8377	1.4538	2.8278
321899281	2.8996	1.5632	2.8818
321899481	2.9471	1.6790	2.9317
321899681	2.9799	1.8004	2.9801
321899881	2.9972	1.9249	2.9825
321900081	2.9987	2.0511	2.9873
321900281	2.9845	2.1755	2.9809
321900481	2.9547	2.2976	2.9406
321900681	2.9098	2.4150	2.9043
321900881	2.8508	2.5255	2.8503
321901081	2.7782	2.6280	2.7689
321901281	2.6932	2.7207	2.6827
321901481	2.5973	2.8020	2.5916
321901681	2.4925	2.8703	2.4877
321901881	2.3794	2.9252	2.3676
321902081	2.2603	2.9655	2.2516
321902281	2.1371	2.9906	2.1291
321902481	2.0123	2.9999	2.0098
321902681	1.8867	2.9936	1.8801
321902881	1.7630	2.9715	1.7560
321903081	1.6430	2.9341	1.6399
321903281	1.5291	2.8822	1.5239
321903481	1.4221	2.8161	1.4127
321903681	1.3243	2.7372	1.3200
321903881	1.2371	2.6466	1.2346
321904081	1.1623	2.5462	1.1532
321904281	1.1004	2.4368	1.0952
321904481	1.0527	2.3205	1.0460
321904681	1.0200	2.1991	1.0122
321904881	1.0028	2.0751	0.9993
321905081	1.0013	1.9494	0.9936
321905281	1.0155	1.8245	1.0130
321905481	1.0453	1.7024	1.0404
321905681	1.0900	1.5854	1.0855
321905881	1.1492	1.4745	1.1443
321906081	1.2218	1.3720	1.2225
321906281	1.3064	1.2796	1.3023
321906481	1.4022	1.1983	1.3990
321906681	1.5075	1.1297	1.4989
321906881	1.6206	1.0748	1.6149
321907081	1.7392	1.0346	1.7342
321907281	1.8624	1.0095	1.8349
321907481	1.9877	1.0001	1.9784
321907681	2.1133	1.0064	2.1065
321907881	2.2365	1.0284	2.2266
321908081	2.3566	1.0657	2.3507
321908281	2.4709	1.1178	2.4667
321908481	2.5779	1.1839	2.5707
321908681	2.6753	1.2625	2.6634
321908881	2.7625	1.3530	2.7520
321909081	2.8377	1.4538	2.8350
321909281	2.8996	1.5632	2.8560
321909481	2.9471	1.6790	2.9349
321909681	2.9799	1.8004	2.9760
321909881	2.9972	1.9249	2.9930
321910081	2.9987	2.0511	2.9922
321910281	2.9845	2.1755	2.9728
321910481	2.9547	2.2976	2.9503
321910681	2.9098	2.4150	2.9011
321910881	2.8508	2.5255	2.8632
321911081	2.7782	2.6280	2.7722
321911281	2.6932	2.7207	2.6827
321911481	2.5973	2.8020	2.5933
321911681	2.4925	2.8703	2.4909
321911881	2.3794	2.9252	2.3620
321912081	2.2603	2.9655	2.2524
321912281	2.1371	2.9906	2.1363
321912481	2.0123	2.9999	2.0050
321912681	1.8867	2.9936	1.8825
321912881	1.7630	2.9715	1.7624
321913081	1.6430	2.9341	1.6383
321913281	1.5291	2.8822	1.5231
321913481	1.4221	2.8161	1.4223
321913681	1.3243	2.7372	1.3224
321913881	1.2371	2.6466	1.2346
321914081	1.1623	2.5462	1.1556
321914281	1.1004	2.4368	1.0919
321914481	1.0527	2.3205	1.0516
321914681	1.0200	2.1991	1.0114
321914881	1.0028	2.0751	0.9985
321915081	1.0013	1.9494	0.9960
321915281	1.0155	1.8245	1.0138
321915481	1.0453	1.7024	1.0412
321915681	1.0900	1.5854	1.0839
321915881	1.1492	1.4745	1.1419
321916081	1.2218	1.3720	1.2201
321916281	1.3064	1.2796	1.3007
321916481	1.4022	1.1983	1.3949
321916681	1.5075	1.1297	1.5070
321916881	1.6206	1.0748	1.6117
321917081	1.7392	1.0346	1.7390
321917281	1.8624	1.0095	1.8519
321917481	1.9877	1.0001	1.9784
321917681	2.1133	1.0064	2.1089
321917881	2.2365	1.0284	2.2314
321918081	2.3566	1.0657	2.3499
321918281	2.4709	1.1178	2.4627
321918481	2.5779	1.1839	2.5546
321918681	2.6753	1.2625	2.6634
321918881	2.7625	1.3530	2.7609
321919081	2.8377	1.4538	2.8294
321919281	2.8996	1.5632	2.8922
321919481	2.9471	1.6790	2.9422
321919681	2.9799	1.8004	2.9793
321919881	2.9972	1.9249	2.9897
321920081	2.9987	2.0511	2.9873
321920281	2.9845	2.1755	2.9704
321920481	2.9547	2.2976	2.9527
321920681	2.9098	2.4150	2.8995
321920881	2.8508	2.5255	2.8487
321921081	2.7782	2.6280	2.7689
321921281	2.6932	2.7207	2.6884
321921481	2.5973	2.8020	2.5908
321921681	2.4925	2.8703	2.4853
321921881	2.3794	2.9252	2.3692
321922081	2.2603	2.9655	2.2532
321922281	2.1371	2.9906	2.1355
321922481	2.0123	2.9999	2.0058
321922681	1.8867	2.9936	1.8817
321922881	1.7630	2.9715	1.7552
321923081	1.6430	2.9341	1.6319
321923281	1.5291	2.8822	1.5215
321923481	1.4221	2.8161	1.4191
321923681	1.3243	2.7372	1.3176
321923881	1.2371	2.6466	1.2289
321924081	1.1623	2.5462	1.1548
321924281	1.1004	2.4368	1.0944
321924481	1.0527	2.3205	1.0500
321924681	1.0200	2.1991	1.0146
321924881	1.0028	2.0751	0.9968
321925081	1.0013	1.9494	0.9993
321925281	1.0155	1.8245	1.0114
321925481	1.0453	1.7024	1.0371
321925681	1.0900	1.5854	1.0855
321925881	1.1492	1.4745	1.1419
321926081	1.2218	1.3720	1.1975
321926281	1.3064	1.2796	1.3055
321926481	1.4022	1.1983	1.3998
321926681	1.5075	1.1297	1.4973
321926881	1.6206	1.0748	1.6125
321927081	1.7392	1.0346	1.7342
321927281	1.8624	1.0095	1.8495
321927481	1.9877	1.0001	1.9824
321927681	2.1133	1.0064	2.1114
321927881	2.2365	1.0284	2.2338
321928081	2.3566	1.0657	2.3499
321928281	2.4709	1.1178	2.4579
321928481	2.5779	1.1839	2.5675
321928681	2.6753	1.2625	2.6690
321928881	2.7625	1.3530	2.7552
321929081	2.8377	1.4538	2.8358
321929281	2.8996	1.5632	2.8971
321929481	2.9471	1.6790	2.9358
321929681	2.9799	1.8004	2.9712
321929881	2.9972	1.9249	2.9849
321930081	2.9987	2.0511	2.9970
321930281	2.9845	2.1755	2.9752
321930481	2.9547	2.2976	2.9414
321930681	2.9098	2.4150	2.8681
321930881	2.8508	2.5255	2.8415
321931081	2.7782	2.6280	2.7456
321931281	2.6932	2.7207	2.6851
321931481	2.5973	2.8020	2.5892
321931681	2.4925	2.8703	2.4933
321931881	2.3794	2.9252	2.3789
321932081	2.2603	2.9655	2.2596
321932281	2.1371	2.9906	2.1307
321932481	2.0123	2.9999	2.0122
321932681	1.8867	2.9936	1.8833
321932881	1.7630	2.9715	1.7568
321933081	1.6430	2.9341	1.6432
321933281	1.5291	2.8822	1.5247
321933481	1.4221	2.8161	1.4167
321933681	1.3243	2.7372	1.3200
321933881	1.2371	2.6466	1.2346
321934081	1.1623	2.5462	1.1572
321934281	1.1004	2.4368	1.0976
321934481	1.0527	2.3205	1.0492
321934681	1.0200	2.1991	1.0122
321934881	1.0028	2.0751	0.9993
321935081	1.0013	1.9494	0.9960
321935281	1.0155	1.8245	1.0089
321935481	1.0453	1.7024	1.0396
321935681	1.0900	1.5854	1.0855
321935881	1.1492	1.4745	1.1411
321936081	1.2218	1.3720	1.2201
321936281	1.3064	1.2796	1.2958
321936481	1.4022	1.1983	1.3949
321936681	1.5075	1.1297	1.5037
321936881	1.6206	1.0748	1.6109
321937081	1.7392	1.0346	1.7302
321937281	1.8624	1.0095	1.8527
321937481	1.9877	1.0001	1.9800
321937681	2.1133	1.0064	2.1057
321937881	2.2365	1.0284	2.2282
321938081	2.3566	1.0657	2.3531
321938281	2.4709	1.1178	2.4595
321938481	2.5779	1.1839	2.5715
321938681	2.6753	1.2625	2.6634
321938881	2.7625	1.3530	2.7577
321939081	2.8377	1.4538	2.8366
321939281	2.8996	1.5632	2.8947
321939481	2.9471	1.6790	2.9478
321939681	2.9799	1.8004	2.9720
321939881	2.9972	1.9249	2.9833
321940081	2.9987	2.0511	2.9817
321940281	2.9845	2.1755	2.9809
321940481	2.9547	2.2976	2.9543
321940681	2.9098	2.4150	2.9059
321940881	2.8508	2.5255	2.8455
321941081	2.7782	2.6280	2.7770
321941281	2.6932	2.7207	2.6900
321941481	2.5973	2.8020	2.5925
321941681	2.4925	2.8703	2.4829
321941881	2.3794	2.9252	2.3362
321942081	2.2603	2.9655	2.2492
321942281	2.1371	2.9906	2.1291
321942481	2.0123	2.9999	2.0058
321942681	1.8867	2.9936	1.8817
321942881	1.7630	2.9715	1.7511
321943081	1.6430	2.9341	1.6327
321943281	1.5291	2.8822	1.5223
321943481	1.4221	2.8161	1.4191
321943681	1.3243	2.7372	1.3192
321943881	1.2371	2.6466	1.2330
321944081	1.1623	2.5462	1.1580
321944281	1.1004	2.4368	1.0944
321944481	1.0527	2.3205	1.0436
321944681	1.0200	2.1991	1.0105
321944881	1.0028	2.0751	0.9977
321945081	1.0013	1.9494	0.9952
321945281	1.0155	1.8245	1.0105
321945481	1.0453	1.7024	1.0379
321945681	1.0900	1.5854	1.0847
321945881	1.1492	1.4745	1.1427
321946081	1.2218	1.3720	1.2128
321946281	1.3064	1.2796	1.3023
321946481	1.4022	1.1983	1.4014
321946681	1.5075	1.1297	1.4973
321946881	1.6206	1.0748	1.6101
321947081	1.7392	1.0346	1.7374
321947281	1.8624	1.0095	1.8519
321947481	1.9877	1.0001	1.9768
321947681	2.1133	1.0064	2.1073
321947881	2.2365	1.0284	2.2242
321948081	2.3566	1.0657	2.3515
321948281	2.4709	1.1178	2.4708
321948481	2.5779	1.1839	2.5747
321948681	2.6753	1.2625	2.6577
321948881	2.7625	1.3530	2.7480
321949081	2.8377	1.4538	2.8278
321949281	2.8996	1.5632	2.8930
321949481	2.9471	1.6790	2.9414
321949681	2.9799	1.8004	2.9696
321949881	2.9972	1.9249	2.9881
321950081	2.9987	2.0511	2.9938
321950281	2.9845	2.1755	2.9768
321950481	2.9547	2.2976	2.9495
321950681	2.9098	2.4150	2.8681
321950881	2.8508	2.5255	2.8463
321951081	2.7782	2.6280	2.7681
321951281	2.6932	2.7207	2.6875
321951481	2.5973	2.8020	2.5908
321951681	2.4925	2.8703	2.4861
321951881	2.3794	2.9252	2.3773
321952081	2.2603	2.9655	2.2596
321952281	2.1371	2.9906	2.1355
321952481	2.0123	2.9999	2.0066
321952681	1.8867	2.9936	1.8777
321952881	1.7630	2.9715	1.7608
321953081	1.6430	2.9341	1.6327
321953281	1.5291	2.8822	1.5166
321953481	1.4221	2.8161	1.4159
321953681	1.3243	2.7372	1.3192
321953881	1.2371	2.6466	1.2322
321954081	1.1623	2.5462	1.1572
321954281	1.1004	2.4368	1.0919
321954481	1.0527	2.3205	1.0508
321954681	1.0200	2.1991	1.0097
321954881	1.0028	2.0751	0.9960
321955081	1.0013	1.9494	0.9952
321955281	1.0155	1.8245	1.0097
321955481	1.0453	1.7024	1.0388
321955681	1.0900	1.5854	1.0871
321955881	1.1492	1.4745	1.1443
321956081	1.2218	1.3720	1.2144
321956281	1.3064	1.2796	1.3047
321956481	1.4022	1.1983	1.3958
321956681	1.5075	1.1297	1.5062
321956881	1.6206	1.0748	1.5940
321957081	1.7392	1.0346	1.7294
321957281	1.8624	1.0095	1.8551
321957481	1.9877	1.0001	1.9768
321957681	2.1133	1.0064	2.1138
321957881	2.2365	1.0284	2.2282
321958081	2.3566	1.0657	2.3483
321958281	2.4709	1.1178	2.4603
321958481	2.5779	1.1839	2.5707
321958681	2.6753	1.2625	2.6642
321958881	2.7625	1.3530	2.7746
321959081	2.8377	1.4538	2.8278
321959281	2.8996	1.5632	2.8906
321959481	2.9471	1.6790	2.9374
321959681	2.9799	1.8004	2.9704
321959881	2.9972	1.9249	2.9946
321960081	2.9987	2.0511	3.0002
321960281	2.9845	2.1755	2.9470
321960481	2.9547	2.2976	2.9495
321960681	2.9098	2.4150	2.9051
321960881	2.8508	2.5255	2.8503
321961081	2.7782	2.6280	2.7528
321961281	2.6932	2.7207	2.6827
321961481	2.5973	2.8020	2.5868
321961681	2.4925	2.8703	2.4885
321961881	2.3794	2.9252	2.3636
321962081	2.2603	2.9655	2.2516
321962281	2.1371	2.9906	2.1355
321962481	2.0123	2.9999	2.0042
321962681	1.8867	2.9936	1.8793
321962881	1.7630	2.9715	1.7544
321963081	1.6430	2.9341	1.6359
321963281	1.5291	2.8822	1.5231
321963481	1.4221	2.8161	1.4119
321963681	1.3243	2.7372	1.3192
321963881	1.2371	2.6466	1.2354
321964081	1.1623	2.5462	1.1580
321964281	1.1004	2.4368	1.0944
321964481	1.0527	2.3205	1.0476
321964681	1.0200	2.1991	0.9856
321964881	1.0028	2.0751	0.9936
321965081	1.0013	1.9494	0.9968
321965281	1.0155	1.8245	1.0081
321965481	1.0453	1.7024	1.0371
321965681	1.0900	1.5854	1.0887
321965881	1.1492	1.4745	1.1411
321966081	1.2218	1.3720	1.2152
321966281	1.3064	1.2796	1.2999
321966481	1.4022	1.1983	1.3998
321966681	1.5075	1.1297	1.5029
321966881	1.6206	1.0748	1.6109
321967081	1.7392	1.0346	1.7157
321967281	1.8624	1.0095	1.8543
321967481	1.9877	1.0001	1.9840
321967681	2.1133	1.0064	2.1114
321967881	2.2365	1.0284	2.2298
321968081	2.3566	1.0657	2.3555
321968281	2.4709	1.1178	2.4635
321968481	2.5779	1.1839	2.5707
321968681	2.6753	1.2625	2.6610
321968881	2.7625	1.3530	2.7520
321969081	2.8377	1.4538	2.8302
321969281	2.8996	1.5632	2.8890
321969481	2.9471	1.6790	2.9438
321969681	2.9799	1.8004	2.9905
321969881	2.9972	1.9249	2.9922
321970081	2.9987	2.0511	2.9954
321970281	2.9845	2.1755	2.9793
321970481	2.9547	2.2976	2.9543
321970681	2.9098	2.4150	2.9075
321970881	2.8508	2.5255	2.8390
321971081	2.7782	2.6280	2.7681
321971281	2.6932	2.7207	2.6811
321971481	2.5973	2.8020	2.5908
321971681	2.4925	2.8703	2.4893
321971881	2.3794	2.9252	2.3644
321972081	2.2603	2.9655	2.2556
321972281	2.1371	2.9906	2.1331
321972481	2.0123	2.9999	2.0106
