time[us]	ref_X[V]	ref_Y[V]	sig_I[V]
270859822	2.9041	2.2055	2.9301
270860022	2.9378	2.2585	2.9591
270860222	2.9646	2.3153	2.9865
270860422	2.9841	2.3750	3.0042
270860622	2.9960	2.4366	3.0171
270860822	3.0000	2.4993	3.0220
270861022	2.9961	2.5623	3.0220
270861222	2.9844	2.6240	3.0059
270861422	2.9650	2.6837	2.9881
270861622	2.9383	2.7406	2.9575
270861822	2.9047	2.7936	2.9204
270862022	2.8647	2.8420	2.8801
270862222	2.8190	2.8850	2.8399
270862422	2.7682	2.9220	2.7899
270862622	2.7132	2.9523	2.7335
270862822	2.6548	2.9754	2.6755
270863022	2.5940	2.9911	2.6158
270863222	2.5317	2.9990	2.5546
270863422	2.4690	2.9990	2.4885
270863622	2.4067	2.9912	2.4273
270863822	2.3458	2.9756	2.3644
270864022	2.2874	2.9526	2.3064
270864222	2.2324	2.9224	2.2516
270864422	2.1816	2.8855	2.2016
270864622	2.1358	2.8425	2.1500
270864822	2.0957	2.7942	2.1130
270865022	2.0620	2.7412	2.0759
270865222	2.0352	2.6844	2.0517
270865422	2.0158	2.6247	2.0275
270865622	2.0040	2.5630	2.0211
270865822	2.0000	2.5003	2.0211
270866022	2.0039	2.4377	2.0211
270866222	2.0156	2.3760	2.0340
270866422	2.0350	2.3163	2.0501
270866622	2.0617	2.2594	2.0807
270866822	2.0953	2.2064	2.1162
270867022	2.1350	2.1582	2.1484
270867222	2.1808	2.1152	2.1984
270867422	2.2315	2.0782	2.2484
270867622	2.2865	2.0479	2.3032
270867822	2.3448	2.0247	2.3676
270868022	2.4056	2.0090	2.4256
270868222	2.4679	2.0010	2.4885
270868422	2.5307	2.0009	2.5465
270868622	2.5930	2.0087	2.6142
270868822	2.6538	2.0243	2.6738
270869022	2.7123	2.0473	2.7335
270869222	2.7673	2.0775	2.7851
270869422	2.8182	2.1143	2.8366
270869622	2.8640	2.1572	2.8850
270869822	2.9041	2.2055	2.9285
270870022	2.9378	2.2585	2.9591
270870222	2.9646	2.3153	2.9897
270870422	2.9841	2.3750	3.0107
270870622	2.9960	2.4366	3.0171
270870822	3.0000	2.4993	3.0252
270871022	2.9961	2.5623	3.0204
270871222	2.9844	2.6240	3.0042
270871422	2.9650	2.6837	2.9881
270871622	2.9383	2.7406	2.9607
270871822	2.9047	2.7936	2.9237
270872022	2.8647	2.8420	2.8898
270872222	2.8190	2.8850	2.8415
270872422	2.7682	2.9220	2.7883
270872622	2.7132	2.9523	2.7319
270872822	2.6548	2.9754	2.6738
270873022	2.5940	2.9911	2.6158
270873222	2.5317	2.9990	2.5481
270873422	2.4690	2.9990	2.4885
270873622	2.4067	2.9912	2.4224
270873822	2.3458	2.9756	2.3644
270874022	2.2874	2.9526	2.3032
270874222	2.2324	2.9224	2.2500
270874422	2.1816	2.8855	2.2000
270874622	2.1358	2.8425	2.1565
270874822	2.0957	2.7942	2.1097
270875022	2.0620	2.7412	2.0807
270875222	2.0352	2.6844	2.0501
270875422	2.0158	2.6247	2.0324
270875622	2.0040	2.5630	2.0195
270875822	2.0000	2.5003	2.0147
270876022	2.0039	2.4377	2.0227
270876222	2.0156	2.3760	2.0308
270876422	2.0350	2.3163	2.0533
270876622	2.0617	2.2594	2.0807
270876822	2.0953	2.2064	2.1162
270877022	2.1350	2.1582	2.1549
270877222	2.1808	2.1152	2.1968
270877422	2.2315	2.0782	2.2516
270877622	2.2865	2.0479	2.3032
270877822	2.3448	2.0247	2.3628
270878022	2.4056	2.0090	2.4256
270878222	2.4679	2.0010	2.4917
270878422	2.5307	2.0009	2.5497
270878622	2.5930	2.0087	2.6142
270878822	2.6538	2.0243	2.6787
270879022	2.7123	2.0473	2.7367
270879222	2.7673	2.0775	2.7899
270879422	2.8182	2.1143	2.8382
270879622	2.8640	2.1572	2.8898
270879822	2.9041	2.2055	2.9285
270880022	2.9378	2.2585	2.9591
270880222	2.9646	2.3153	2.9865
270880422	2.9841	2.3750	3.0042
270880622	2.9960	2.4366	3.0188
270880822	3.0000	2.4993	3.0268
270881022	2.9961	2.5623	3.0220
270881222	2.9844	2.6240	3.0059
270881422	2.9650	2.6837	2.9865
270881622	2.9383	2.7406	2.9656
270881822	2.9047	2.7936	2.9269
270882022	2.8647	2.8420	2.8866
270882222	2.8190	2.8850	2.8415
270882422	2.7682	2.9220	2.7867
270882622	2.7132	2.9523	2.7286
270882822	2.6548	2.9754	2.6771
270883022	2.5940	2.9911	2.6158
270883222	2.5317	2.9990	2.5514
270883422	2.4690	2.9990	2.4949
270883622	2.4067	2.9912	2.4224
270883822	2.3458	2.9756	2.3628
270884022	2.2874	2.9526	2.3048
270884222	2.2324	2.9224	2.2500
270884422	2.1816	2.8855	2.2000
270884622	2.1358	2.8425	2.1533
270884822	2.0957	2.7942	2.1162
270885022	2.0620	2.7412	2.0807
270885222	2.0352	2.6844	2.0549
270885422	2.0158	2.6247	2.0292
270885622	2.0040	2.5630	2.0179
270885822	2.0000	2.5003	2.0147
270886022	2.0039	2.4377	2.0227
270886222	2.0156	2.3760	2.0340
270886422	2.0350	2.3163	2.0469
270886622	2.0617	2.2594	2.0840
270886822	2.0953	2.2064	2.1130
270887022	2.1350	2.1582	2.1533
270887222	2.1808	2.1152	2.2000
270887422	2.2315	2.0782	2.2484
270887622	2.2865	2.0479	2.3064
270887822	2.3448	2.0247	2.3596
270888022	2.4056	2.0090	2.4256
270888222	2.4679	2.0010	2.4885
270888422	2.5307	2.0009	2.5481
270888622	2.5930	2.0087	2.6110
270888822	2.6538	2.0243	2.6722
270889022	2.7123	2.0473	2.7335
270889222	2.7673	2.0775	2.7899
270889422	2.8182	2.1143	2.8431
270889622	2.8640	2.1572	2.8834
270889822	2.9041	2.2055	2.9269
270890022	2.9378	2.2585	2.9559
270890222	2.9646	2.3153	2.9849
270890422	2.9841	2.3750	3.0107
270890622	2.9960	2.4366	3.0155
270890822	3.0000	2.4993	3.0204
270891022	2.9961	2.5623	3.0171
270891222	2.9844	2.6240	3.0075
270891422	2.9650	2.6837	2.9849
270891622	2.9383	2.7406	2.9607
270891822	2.9047	2.7936	2.9301
270892022	2.8647	2.8420	2.8818
270892222	2.8190	2.8850	2.8415
270892422	2.7682	2.9220	2.7867
270892622	2.7132	2.9523	2.7335
270892822	2.6548	2.9754	2.6738
270893022	2.5940	2.9911	2.6126
270893222	2.5317	2.9990	2.5514
270893422	2.4690	2.9990	2.4869
270893622	2.4067	2.9912	2.4208
270893822	2.3458	2.9756	2.3612
270894022	2.2874	2.9526	2.3064
270894222	2.2324	2.9224	2.2435
270894422	2.1816	2.8855	2.2016
270894622	2.1358	2.8425	2.1565
270894822	2.0957	2.7942	2.1114
270895022	2.0620	2.7412	2.0775
270895222	2.0352	2.6844	2.0501
270895422	2.0158	2.6247	2.0275
270895622	2.0040	2.5630	2.0211
270895822	2.0000	2.5003	2.0179
270896022	2.0039	2.4377	2.0243
270896222	2.0156	2.3760	2.0340
270896422	2.0350	2.3163	2.0469
270896622	2.0617	2.2594	2.0743
270896822	2.0953	2.2064	2.1114
270897022	2.1350	2.1582	2.1533
270897222	2.1808	2.1152	2.1968
270897422	2.2315	2.0782	2.2500
270897622	2.2865	2.0479	2.3032
270897822	2.3448	2.0247	2.3644
270898022	2.4056	2.0090	2.4256
270898222	2.4679	2.0010	2.4901
270898422	2.5307	2.0009	2.5497
270898622	2.5930	2.0087	2.6158
270898822	2.6538	2.0243	2.6755
270899022	2.7123	2.0473	2.7367
270899222	2.7673	2.0775	2.7867
270899422	2.8182	2.1143	2.8366
270899622	2.8640	2.1572	2.8882
270899822	2.9041	2.2055	2.9285
270900022	2.9378	2.2585	2.9623
270900222	2.9646	2.3153	2.9897
270900422	2.9841	2.3750	3.0123
270900622	2.9960	2.4366	3.0188
270900822	3.0000	2.4993	3.0220
270901022	2.9961	2.5623	3.0139
270901222	2.9844	2.6240	3.0075
270901422	2.9650	2.6837	2.9849
270901622	2.9383	2.7406	2.9640
270901822	2.9047	2.7936	2.9253
270902022	2.8647	2.8420	2.8850
270902222	2.8190	2.8850	2.8415
270902422	2.7682	2.9220	2.7931
270902622	2.7132	2.9523	2.7319
270902822	2.6548	2.9754	2.6738
270903022	2.5940	2.9911	2.6142
270903222	2.5317	2.9990	2.5465
270903422	2.4690	2.9990	2.4933
270903622	2.4067	2.9912	2.4273
270903822	2.3458	2.9756	2.3644
270904022	2.2874	2.9526	2.3032
270904222	2.2324	2.9224	2.2484
270904422	2.1816	2.8855	2.1984
270904622	2.1358	2.8425	2.1516
270904822	2.0957	2.7942	2.1146
270905022	2.0620	2.7412	2.0791
270905222	2.0352	2.6844	2.0517
270905422	2.0158	2.6247	2.0340
270905622	2.0040	2.5630	2.0179
270905822	2.0000	2.5003	2.0147
270906022	2.0039	2.4377	2.0195
270906222	2.0156	2.3760	2.0308
270906422	2.0350	2.3163	2.0501
270906622	2.0617	2.2594	2.0775
270906822	2.0953	2.2064	2.1146
270907022	2.1350	2.1582	2.1581
270907222	2.1808	2.1152	2.2000
270907422	2.2315	2.0782	2.2516
270907622	2.2865	2.0479	2.3048
270907822	2.3448	2.0247	2.3612
270908022	2.4056	2.0090	2.4208
270908222	2.4679	2.0010	2.4869
270908422	2.5307	2.0009	2.5546
270908622	2.5930	2.0087	2.6126
270908822	2.6538	2.0243	2.6755
270909022	2.7123	2.0473	2.7303
270909222	2.7673	2.0775	2.7883
270909422	2.8182	2.1143	2.8382
270909622	2.8640	2.1572	2.8866
270909822	2.9041	2.2055	2.9285
270910022	2.9378	2.2585	2.9591
270910222	2.9646	2.3153	2.9865
270910422	2.9841	2.3750	3.0107
270910622	2.9960	2.4366	3.0155
270910822	3.0000	2.4993	3.0204
270911022	2.9961	2.5623	3.0155
270911222	2.9844	2.6240	3.0042
270911422	2.9650	2.6837	2.9865
270911622	2.9383	2.7406	2.9591
270911822	2.9047	2.7936	2.9253
270912022	2.8647	2.8420	2.8834
270912222	2.8190	2.8850	2.8399
270912422	2.7682	2.9220	2.7931
270912622	2.7132	2.9523	2.7399
270912822	2.6548	2.9754	2.6755
270913022	2.5940	2.9911	2.6126
270913222	2.5317	2.9990	2.5546
270913422	2.4690	2.9990	2.4885
270913622	2.4067	2.9912	2.4273
270913822	2.3458	2.9756	2.3612
270914022	2.2874	2.9526	2.3112
270914222	2.2324	2.9224	2.2484
270914422	2.1816	2.8855	2.2000
270914622	2.1358	2.8425	2.1549
270914822	2.0957	2.7942	2.1114
270915022	2.0620	2.7412	2.0823
270915222	2.0352	2.6844	2.0501
270915422	2.0158	2.6247	2.0308
270915622	2.0040	2.5630	2.0259
270915822	2.0000	2.5003	2.0163
270916022	2.0039	2.4377	2.0179
270916222	2.0156	2.3760	2.0340
270916422	2.0350	2.3163	2.0533
270916622	2.0617	2.2594	2.0791
270916822	2.0953	2.2064	2.1146
270917022	2.1350	2.1582	2.1565
270917222	2.1808	2.1152	2.1952
270917422	2.2315	2.0782	2.2484
270917622	2.2865	2.0479	2.3080
270917822	2.3448	2.0247	2.3644
270918022	2.4056	2.0090	2.4240
270918222	2.4679	2.0010	2.4917
270918422	2.5307	2.0009	2.5497
270918622	2.5930	2.0087	2.6174
270918822	2.6538	2.0243	2.6738
270919022	2.7123	2.0473	2.7383
270919222	2.7673	2.0775	2.7899
270919422	2.8182	2.1143	2.8431
270919622	2.8640	2.1572	2.8850
270919822	2.9041	2.2055	2.9285
270920022	2.9378	2.2585	2.9607
270920222	2.9646	2.3153	2.9849
270920422	2.9841	2.3750	3.0059
270920622	2.9960	2.4366	3.0204
270920822	3.0000	2.4993	3.0268
270921022	2.9961	2.5623	3.0123
270921222	2.9844	2.6240	3.0059
270921422	2.9650	2.6837	2.9817
270921622	2.9383	2.7406	2.9591
270921822	2.9047	2.7936	2.9285
270922022	2.8647	2.8420	2.8882
270922222	2.8190	2.8850	2.8350
270922422	2.7682	2.9220	2.7883
270922622	2.7132	2.9523	2.7303
270922822	2.6548	2.9754	2.6722
270923022	2.5940	2.9911	2.6174
270923222	2.5317	2.9990	2.5514
270923422	2.4690	2.9990	2.4869
270923622	2.4067	2.9912	2.4192
270923822	2.3458	2.9756	2.3660
270924022	2.2874	2.9526	2.2999
270924222	2.2324	2.9224	2.2500
270924422	2.1816	2.8855	2.2000
270924622	2.1358	2.8425	2.1516
270924822	2.0957	2.7942	2.1146
270925022	2.0620	2.7412	2.0840
270925222	2.0352	2.6844	2.0501
270925422	2.0158	2.6247	2.0308
270925622	2.0040	2.5630	2.0243
270925822	2.0000	2.5003	2.0147
270926022	2.0039	2.4377	2.0195
270926222	2.0156	2.3760	2.0356
270926422	2.0350	2.3163	2.0453
270926622	2.0617	2.2594	2.0807
270926822	2.0953	2.2064	2.1130
270927022	2.1350	2.1582	2.1484
270927222	2.1808	2.1152	2.1984
270927422	2.2315	2.0782	2.2451
270927622	2.2865	2.0479	2.3032
270927822	2.3448	2.0247	2.3628
270928022	2.4056	2.0090	2.4208
270928222	2.4679	2.0010	2.4885
270928422	2.5307	2.0009	2.5514
270928622	2.5930	2.0087	2.6126
270928822	2.6538	2.0243	2.6771
270929022	2.7123	2.0473	2.7335
270929222	2.7673	2.0775	2.7883
270929422	2.8182	2.1143	2.8415
270929622	2.8640	2.1572	2.8818
270929822	2.9041	2.2055	2.9253
270930022	2.9378	2.2585	2.9559
270930222	2.9646	2.3153	2.9849
270930422	2.9841	2.3750	3.0075
270930622	2.9960	2.4366	3.0188
270930822	3.0000	2.4993	3.0220
270931022	2.9961	2.5623	3.0204
270931222	2.9844	2.6240	3.0075
270931422	2.9650	2.6837	2.9914
270931622	2.9383	2.7406	2.9640
270931822	2.9047	2.7936	2.9285
270932022	2.8647	2.8420	2.8850
270932222	2.8190	2.8850	2.8382
270932422	2.7682	2.9220	2.7883
270932622	2.7132	2.9523	2.7351
270932822	2.6548	2.9754	2.6787
270933022	2.5940	2.9911	2.6190
270933222	2.5317	2.9990	2.5497
270933422	2.4690	2.9990	2.4901
270933622	2.4067	2.9912	2.4240
270933822	2.3458	2.9756	2.3676
270934022	2.2874	2.9526	2.3015
270934222	2.2324	2.9224	2.2548
270934422	2.1816	2.8855	2.1984
270934622	2.1358	2.8425	2.1516
270934822	2.0957	2.7942	2.1162
270935022	2.0620	2.7412	2.0807
270935222	2.0352	2.6844	2.0485
270935422	2.0158	2.6247	2.0308
270935622	2.0040	2.5630	2.0211
270935822	2.0000	2.5003	2.0195
270936022	2.0039	2.4377	2.0243
270936222	2.0156	2.3760	2.0340
270936422	2.0350	2.3163	2.0501
270936622	2.0617	2.2594	2.0791
270936822	2.0953	2.2064	2.1162
270937022	2.1350	2.1582	2.1549
270937222	2.1808	2.1152	2.1968
270937422	2.2315	2.0782	2.2500
270937622	2.2865	2.0479	2.3048
270937822	2.3448	2.0247	2.3644
270938022	2.4056	2.0090	2.4224
270938222	2.4679	2.0010	2.4901
270938422	2.5307	2.0009	2.5481
270938622	2.5930	2.0087	2.6158
270938822	2.6538	2.0243	2.6722
270939022	2.7123	2.0473	2.7335
270939222	2.7673	2.0775	2.7851
270939422	2.8182	2.1143	2.8382
270939622	2.8640	2.1572	2.8818
270939822	2.9041	2.2055	2.9253
270940022	2.9378	2.2585	2.9607
270940222	2.9646	2.3153	2.9801
270940422	2.9841	2.3750	3.0091
270940622	2.9960	2.4366	3.0155
270940822	3.0000	2.4993	3.0204
270941022	2.9961	2.5623	3.0155
270941222	2.9844	2.6240	3.0075
270941422	2.9650	2.6837	2.9881
270941622	2.9383	2.7406	2.9607
270941822	2.9047	2.7936	2.9285
270942022	2.8647	2.8420	2.8850
270942222	2.8190	2.8850	2.8431
270942422	2.7682	2.9220	2.7915
270942622	2.7132	2.9523	2.7319
270942822	2.6548	2.9754	2.6771
270943022	2.5940	2.9911	2.6142
270943222	2.5317	2.9990	2.5514
270943422	2.4690	2.9990	2.4885
270943622	2.4067	2.9912	2.4240
270943822	2.3458	2.9756	2.3612
270944022	2.2874	2.9526	2.3064
270944222	2.2324	2.9224	2.2516
270944422	2.1816	2.8855	2.2000
270944622	2.1358	2.8425	2.1533
270944822	2.0957	2.7942	2.1114
270945022	2.0620	2.7412	2.0791
270945222	2.0352	2.6844	2.0533
270945422	2.0158	2.6247	2.0324
270945622	2.0040	2.5630	2.0211
270945822	2.0000	2.5003	2.0211
270946022	2.0039	2.4377	2.0211
270946222	2.0156	2.3760	2.0340
270946422	2.0350	2.3163	2.0549
270946622	2.0617	2.2594	2.0775
270946822	2.0953	2.2064	2.1162
270947022	2.1350	2.1582	2.1500
270947222	2.1808	2.1152	2.1984
270947422	2.2315	2.0782	2.2548
270947622	2.2865	2.0479	2.3080
270947822	2.3448	2.0247	2.3612
270948022	2.4056	2.0090	2.4240
270948222	2.4679	2.0010	2.4901
270948422	2.5307	2.0009	2.5514
270948622	2.5930	2.0087	2.6142
270948822	2.6538	2.0243	2.6787
270949022	2.7123	2.0473	2.7319
270949222	2.7673	2.0775	2.7899
270949422	2.8182	2.1143	2.8334
270949622	2.8640	2.1572	2.8850
270949822	2.9041	2.2055	2.9269
270950022	2.9378	2.2585	2.9623
270950222	2.9646	2.3153	2.9849
270950422	2.9841	2.3750	3.0091
270950622	2.9960	2.4366	3.0204
270950822	3.0000	2.4993	3.0204
270951022	2.9961	2.5623	3.0220
270951222	2.9844	2.6240	3.0075
270951422	2.9650	2.6837	2.9881
270951622	2.9383	2.7406	2.9591
270951822	2.9047	2.7936	2.9269
270952022	2.8647	2.8420	2.8866
270952222	2.8190	2.8850	2.8431
270952422	2.7682	2.9220	2.7867
270952622	2.7132	2.9523	2.7335
270952822	2.6548	2.9754	2.6771
270953022	2.5940	2.9911	2.6126
270953222	2.5317	2.9990	2.5481
270953422	2.4690	2.9990	2.4917
270953622	2.4067	2.9912	2.4256
270953822	2.3458	2.9756	2.3628
270954022	2.2874	2.9526	2.3064
270954222	2.2324	2.9224	2.2516
270954422	2.1816	2.8855	2.1968
270954622	2.1358	2.8425	2.1549
270954822	2.0957	2.7942	2.1178
270955022	2.0620	2.7412	2.0823
270955222	2.0352	2.6844	2.0485
270955422	2.0158	2.6247	2.0340
270955622	2.0040	2.5630	2.0179
270955822	2.0000	2.5003	2.0179
270956022	2.0039	2.4377	2.0227
270956222	2.0156	2.3760	2.0308
270956422	2.0350	2.3163	2.0501
270956622	2.0617	2.2594	2.0823
270956822	2.0953	2.2064	2.1162
270957022	2.1350	2.1582	2.1516
270957222	2.1808	2.1152	2.2048
270957422	2.2315	2.0782	2.2500
270957622	2.2865	2.0479	2.3015
270957822	2.3448	2.0247	2.3612
270958022	2.4056	2.0090	2.4224
270958222	2.4679	2.0010	2.4901
270958422	2.5307	2.0009	2.5514
270958622	2.5930	2.0087	2.6190
270958822	2.6538	2.0243	2.6755
270959022	2.7123	2.0473	2.7319
270959222	2.7673	2.0775	2.7851
270959422	2.8182	2.1143	2.8415
270959622	2.8640	2.1572	2.8866
270959822	2.9041	2.2055	2.9301
270960022	2.9378	2.2585	2.9640
270960222	2.9646	2.3153	2.9881
270960422	2.9841	2.3750	3.0042
270960622	2.9960	2.4366	3.0204
270960822	3.0000	2.4993	3.0220
270961022	2.9961	2.5623	3.0188
270961222	2.9844	2.6240	3.0026
270961422	2.9650	2.6837	2.9897
270961622	2.9383	2.7406	2.9575
270961822	2.9047	2.7936	2.9285
270962022	2.8647	2.8420	2.8898
270962222	2.8190	2.8850	2.8382
270962422	2.7682	2.9220	2.7883
270962622	2.7132	2.9523	2.7303
270962822	2.6548	2.9754	2.6787
270963022	2.5940	2.9911	2.6126
270963222	2.5317	2.9990	2.5514
270963422	2.4690	2.9990	2.4917
270963622	2.4067	2.9912	2.4224
270963822	2.3458	2.9756	2.3612
270964022	2.2874	2.9526	2.3064
270964222	2.2324	2.9224	2.2451
270964422	2.1816	2.8855	2.1952
270964622	2.1358	2.8425	2.1500
270964822	2.0957	2.7942	2.1130
270965022	2.0620	2.7412	2.0807
270965222	2.0352	2.6844	2.0517
270965422	2.0158	2.6247	2.0340
270965622	2.0040	2.5630	2.0227
270965822	2.0000	2.5003	2.0147
270966022	2.0039	2.4377	2.0243
270966222	2.0156	2.3760	2.0356
270966422	2.0350	2.3163	2.0533
270966622	2.0617	2.2594	2.0807
270966822	2.0953	2.2064	2.1114
270967022	2.1350	2.1582	2.1549
270967222	2.1808	2.1152	2.1984
270967422	2.2315	2.0782	2.2467
270967622	2.2865	2.0479	2.3064
270967822	2.3448	2.0247	2.3644
270968022	2.4056	2.0090	2.4224
270968222	2.4679	2.0010	2.4901
270968422	2.5307	2.0009	2.5481
270968622	2.5930	2.0087	2.6158
270968822	2.6538	2.0243	2.6738
270969022	2.7123	2.0473	2.7335
270969222	2.7673	2.0775	2.7883
270969422	2.8182	2.1143	2.8366
270969622	2.8640	2.1572	2.8898
270969822	2.9041	2.2055	2.9285
270970022	2.9378	2.2585	2.9623
270970222	2.9646	2.3153	2.9833
270970422	2.9841	2.3750	3.0059
270970622	2.9960	2.4366	3.0188
270970822	3.0000	2.4993	3.0171
270971022	2.9961	2.5623	3.0155
270971222	2.9844	2.6240	3.0075
270971422	2.9650	2.6837	2.9849
270971622	2.9383	2.7406	2.9559
270971822	2.9047	2.7936	2.9269
270972022	2.8647	2.8420	2.8898
270972222	2.8190	2.8850	2.8350
270972422	2.7682	2.9220	2.7867
270972622	2.7132	2.9523	2.7335
270972822	2.6548	2.9754	2.6706
270973022	2.5940	2.9911	2.6142
270973222	2.5317	2.9990	2.5514
270973422	2.4690	2.9990	2.4917
270973622	2.4067	2.9912	2.4224
270973822	2.3458	2.9756	2.3676
270974022	2.2874	2.9526	2.3048
270974222	2.2324	2.9224	2.2484
270974422	2.1816	2.8855	2.2016
270974622	2.1358	2.8425	2.1533
270974822	2.0957	2.7942	2.1130
270975022	2.0620	2.7412	2.0791
270975222	2.0352	2.6844	2.0517
270975422	2.0158	2.6247	2.0324
270975622	2.0040	2.5630	2.0211
270975822	2.0000	2.5003	2.0147
270976022	2.0039	2.4377	2.0243
270976222	2.0156	2.3760	2.0324
270976422	2.0350	2.3163	2.0517
270976622	2.0617	2.2594	2.0759
270976822	2.0953	2.2064	2.1146
270977022	2.1350	2.1582	2.1500
270977222	2.1808	2.1152	2.2016
270977422	2.2315	2.0782	2.2516
270977622	2.2865	2.0479	2.3064
270977822	2.3448	2.0247	2.3660
270978022	2.4056	2.0090	2.4289
270978222	2.4679	2.0010	2.4917
270978422	2.5307	2.0009	2.5465
270978624	2.5937	2.0089	2.6126
270978822	2.6538	2.0243	2.6755
270979022	2.7123	2.0473	2.7319
270979222	2.7673	2.0775	2.7834
270979422	2.8182	2.1143	2.8382
270979622	2.8640	2.1572	2.8866
270979822	2.9041	2.2055	2.9285
270980022	2.9378	2.2585	2.9623
270980222	2.9646	2.3153	2.9865
270980422	2.9841	2.3750	3.0059
270980622	2.9960	2.4366	3.0188
270980822	3.0000	2.4993	3.0220
270981022	2.9961	2.5623	3.0236
270981222	2.9844	2.6240	3.0059
270981422	2.9650	2.6837	2.9881
270981622	2.9383	2.7406	2.9575
270981822	2.9047	2.7936	2.9269
270982022	2.8647	2.8420	2.8850
270982222	2.8190	2.8850	2.8382
270982422	2.7682	2.9220	2.7883
270982622	2.7132	2.9523	2.7319
270982822	2.6548	2.9754	2.6787
270983022	2.5940	2.9911	2.6174
270983222	2.5317	2.9990	2.5530
270983422	2.4690	2.9990	2.4949
270983622	2.4067	2.9912	2.4240
270983822	2.3458	2.9756	2.3579
270984022	2.2874	2.9526	2.3032
270984222	2.2324	2.9224	2.2516
270984422	2.1816	2.8855	2.2000
270984622	2.1358	2.8425	2.1484
270984822	2.0957	2.7942	2.1130
270985022	2.0620	2.7412	2.0856
270985222	2.0352	2.6844	2.0533
270985422	2.0158	2.6247	2.0275
270985622	2.0040	2.5630	2.0211
270985822	2.0000	2.5003	2.0195
270986022	2.0039	2.4377	2.0259
270986222	2.0156	2.3760	2.0292
270986422	2.0350	2.3163	2.0517
270986622	2.0617	2.2594	2.0807
270986822	2.0953	2.2064	2.1114
270987022	2.1350	2.1582	2.1533
270987222	2.1808	2.1152	2.1952
270987422	2.2315	2.0782	2.2516
270987622	2.2865	2.0479	2.3064
270987822	2.3448	2.0247	2.3628
270988022	2.4056	2.0090	2.4224
270988222	2.4679	2.0010	2.5062
270988422	2.5307	2.0009	2.5900
270988622	2.5930	2.0087	2.6174
270988822	2.6538	2.0243	2.6771
270989022	2.7123	2.0473	2.7383
270989222	2.7673	2.0775	2.7883
270989422	2.8182	2.1143	2.8366
270989622	2.8640	2.1572	2.8914
270989822	2.9041	2.2055	2.9237
270990022	2.9378	2.2585	2.9591
270990222	2.9646	2.3153	2.9849
270990422	2.9841	2.3750	3.0026
270990622	2.9960	2.4366	3.0204
270990822	3.0000	2.4993	3.0204
270991022	2.9961	2.5623	3.0220
270991222	2.9844	2.6240	3.0075
270991422	2.9650	2.6837	2.9865
270991622	2.9383	2.7406	2.9623
270991822	2.9047	2.7936	2.9237
270992022	2.8647	2.8420	2.8834
270992222	2.8190	2.8850	2.8382
270992422	2.7682	2.9220	2.7899
270992622	2.7132	2.9523	2.7303
270992822	2.6548	2.9754	2.6706
270993022	2.5940	2.9911	2.6142
270993222	2.5317	2.9990	2.5497
270993422	2.4690	2.9990	2.4901
270993622	2.4067	2.9912	2.4289
270993822	2.3458	2.9756	2.3676
270994022	2.2874	2.9526	2.3048
270994222	2.2324	2.9224	2.2500
270994422	2.1816	2.8855	2.1968
270994622	2.1358	2.8425	2.1549
270994822	2.0957	2.7942	2.1130
270995022	2.0620	2.7412	2.0807
270995222	2.0352	2.6844	2.0469
270995422	2.0158	2.6247	2.0324
270995622	2.0040	2.5630	2.0211
270995822	2.0000	2.5003	2.0195
270996022	2.0039	2.4377	2.0227
270996222	2.0156	2.3760	2.0340
270996422	2.0350	2.3163	2.0533
270996622	2.0617	2.2594	2.0775
270996822	2.0953	2.2064	2.1162
270997022	2.1350	2.1582	2.1516
270997222	2.1808	2.1152	2.2000
270997422	2.2315	2.0782	2.2484
270997622	2.2865	2.0479	2.3048
270997822	2.3448	2.0247	2.3660
270998022	2.4056	2.0090	2.4273
270998222	2.4679	2.0010	2.4901
270998422	2.5307	2.0009	2.5530
270998622	2.5930	2.0087	2.6110
270998822	2.6538	2.0243	2.6755
270999022	2.7123	2.0473	2.7351
270999222	2.7673	2.0775	2.7899
270999422	2.8182	2.1143	2.8399
270999622	2.8640	2.1572	2.8914
270999822	2.9041	2.2055	2.9253
271000022	2.9378	2.2585	2.9591
271000222	2.9646	2.3153	2.9849
271000422	2.9841	2.3750	3.0059
271000622	2.9960	2.4366	3.0155
271000822	3.0000	2.4993	3.0171
271001022	2.9961	2.5623	3.0220
271001222	2.9844	2.6240	3.0091
271001422	2.9650	2.6837	2.9849
271001622	2.9383	2.7406	3.0236
271001822	2.9047	2.7936	2.9269
271002022	2.8647	2.8420	2.8818
271002222	2.8190	2.8850	2.8415
271002422	2.7682	2.9220	2.7931
271002622	2.7132	2.9523	2.7351
271002822	2.6548	2.9754	2.6738
271003022	2.5940	2.9911	2.6158
271003222	2.5317	2.9990	2.5497
271003422	2.4690	2.9990	2.4933
271003622	2.4067	2.9912	2.4273
271003822	2.3458	2.9756	2.3628
271004022	2.2874	2.9526	2.3064
271004222	2.2324	2.9224	2.2451
271004422	2.1816	2.8855	2.2016
271004622	2.1358	2.8425	2.1549
271004822	2.0957	2.7942	2.1130
271005022	2.0620	2.7412	2.0840
271005222	2.0352	2.6844	2.0517
271005422	2.0158	2.6247	2.0308
271005622	2.0040	2.5630	2.0211
271005822	2.0000	2.5003	2.0163
271006022	2.0039	2.4377	2.0211
271006222	2.0156	2.3760	2.0340
271006422	2.0350	2.3163	2.0517
271006622	2.0617	2.2594	2.0759
